palabra	sentimiento	lexicon	valor
lindo	positivo	nrc	NA
líneas	miedo	nrc	NA
lingüista	confianza	nrc	NA
lingüista	positivo	nrc	NA
lío	disgusto	nrc	NA
lío	negativo	nrc	NA
lira	alegría	nrc	NA
lira	positivo	nrc	NA
lírico	alegría	nrc	NA
lírico	positivo	nrc	NA
lisiado	negativo	nrc	NA
lisiado	tristeza	nrc	NA
lisiar	miedo	nrc	NA
lisiar	negativo	nrc	NA
lisiar	tristeza	nrc	NA
lisonjero	alegría	nrc	NA
lisonjero	positivo	nrc	NA
listo	premonición	nrc	NA
litigante	negativo	nrc	NA
litigar	disgusto	nrc	NA
litigar	ira	nrc	NA
litigar	miedo	nrc	NA
litigar	negativo	nrc	NA
litigar	premonición	nrc	NA
litigar	tristeza	nrc	NA
litigio	negativo	nrc	NA
litigioso	disgusto	nrc	NA
litigioso	ira	nrc	NA
litigioso	negativo	nrc	NA
lívido	disgusto	nrc	NA
lívido	ira	nrc	NA
lívido	negativo	nrc	NA
llaga	ira	nrc	NA
llaga	negativo	nrc	NA
llaga	tristeza	nrc	NA
llamadas	confianza	nrc	NA
llamadas	negativo	nrc	NA
llamadas	premonición	nrc	NA
llamativo	asombro	nrc	NA
llamativo	disgusto	nrc	NA
llamativo	negativo	nrc	NA
llamativo	positivo	nrc	NA
llanto	negativo	nrc	NA
llanto	tristeza	nrc	NA
llave	negativo	nrc	NA
llegada	premonición	nrc	NA
llegar	premonición	nrc	NA
llenar	confianza	nrc	NA
lleno	disgusto	nrc	NA
llorar	negativo	nrc	NA
llorar	tristeza	nrc	NA
lloroso	disgusto	nrc	NA
lloroso	miedo	nrc	NA
lloroso	tristeza	nrc	NA
lluvioso	tristeza	nrc	NA
loable	alegría	nrc	NA
loable	asombro	nrc	NA
loable	confianza	nrc	NA
loable	positivo	nrc	NA
loable	premonición	nrc	NA
lobista	negativo	nrc	NA
loca	ira	nrc	NA
loca	miedo	nrc	NA
loca	negativo	nrc	NA
local	positivo	nrc	NA
localizar	premonición	nrc	NA
loco	asombro	nrc	NA
loco	disgusto	nrc	NA
loco	ira	nrc	NA
loco	miedo	nrc	NA
loco	negativo	nrc	NA
loco	tristeza	nrc	NA
locura	disgusto	nrc	NA
locura	ira	nrc	NA
locura	miedo	nrc	NA
locura	negativo	nrc	NA
locura	tristeza	nrc	NA
lodo	disgusto	nrc	NA
lodo	negativo	nrc	NA
lógico	positivo	nrc	NA
lograr	alegría	nrc	NA
lograr	confianza	nrc	NA
lograr	positivo	nrc	NA
logro	alegría	nrc	NA
logro	confianza	nrc	NA
logro	positivo	nrc	NA
logro	premonición	nrc	NA
longevidad	positivo	nrc	NA
lontananza	negativo	nrc	NA
loro	disgusto	nrc	NA
loro	negativo	nrc	NA
lotería	premonición	nrc	NA
lozano	disgusto	nrc	NA
lucha	ira	nrc	NA
lucha	miedo	nrc	NA
lucha	negativo	nrc	NA
lucha	tristeza	nrc	NA
lujo	alegría	nrc	NA
lujo	positivo	nrc	NA
lujoso	alegría	nrc	NA
lujoso	positivo	nrc	NA
lujuria	negativo	nrc	NA
lujuria	premonición	nrc	NA
lunático	disgusto	nrc	NA
lunático	ira	nrc	NA
lunático	miedo	nrc	NA
lunático	negativo	nrc	NA
lustre	alegría	nrc	NA
lustre	positivo	nrc	NA
lustroso	positivo	nrc	NA
luto	negativo	nrc	NA
luto	tristeza	nrc	NA
madre	alegría	nrc	NA
madre	confianza	nrc	NA
madre	negativo	nrc	NA
madre	positivo	nrc	NA
madre	premonición	nrc	NA
madre	tristeza	nrc	NA
madurar	positivo	nrc	NA
madurar	premonición	nrc	NA
maduro	positivo	nrc	NA
maestría	alegría	nrc	NA
maestría	confianza	nrc	NA
maestría	ira	nrc	NA
maestría	positivo	nrc	NA
maestro	confianza	nrc	NA
maestro	positivo	nrc	NA
mafia	miedo	nrc	NA
mafia	negativo	nrc	NA
mágico	alegría	nrc	NA
mágico	asombro	nrc	NA
mágico	positivo	nrc	NA
mágico	premonición	nrc	NA
magnetismo	positivo	nrc	NA
magnetita	positivo	nrc	NA
magnificencia	alegría	nrc	NA
magnificencia	confianza	nrc	NA
magnificencia	positivo	nrc	NA
magnificencia	premonición	nrc	NA
magnífico	alegría	nrc	NA
magnífico	asombro	nrc	NA
magnífico	confianza	nrc	NA
magnífico	positivo	nrc	NA
magnífico	premonición	nrc	NA
mago	asombro	nrc	NA
mago	miedo	nrc	NA
mago	positivo	nrc	NA
mago	premonición	nrc	NA
majestad	confianza	nrc	NA
majestad	positivo	nrc	NA
majestuoso	alegría	nrc	NA
majestuoso	asombro	nrc	NA
majestuoso	confianza	nrc	NA
majestuoso	positivo	nrc	NA
majestuoso	premonición	nrc	NA
mal	disgusto	nrc	NA
mal	ira	nrc	NA
mal	miedo	nrc	NA
mal	negativo	nrc	NA
mal	tristeza	nrc	NA
malaria	disgusto	nrc	NA
malaria	miedo	nrc	NA
malaria	negativo	nrc	NA
malaria	tristeza	nrc	NA
maldad	disgusto	nrc	NA
maldad	ira	nrc	NA
maldad	miedo	nrc	NA
maldad	negativo	nrc	NA
maldiciendo	disgusto	nrc	NA
maldiciendo	ira	nrc	NA
maldiciendo	negativo	nrc	NA
maldición	disgusto	nrc	NA
maldición	ira	nrc	NA
maldición	miedo	nrc	NA
maldición	negativo	nrc	NA
maldición	tristeza	nrc	NA
maldito	ira	nrc	NA
maldito	miedo	nrc	NA
maldito	negativo	nrc	NA
maldito	tristeza	nrc	NA
malentendido	ira	nrc	NA
malentendido	negativo	nrc	NA
malentendido	tristeza	nrc	NA
malestar	negativo	nrc	NA
malestar	tristeza	nrc	NA
malévolo	disgusto	nrc	NA
malévolo	ira	nrc	NA
malévolo	miedo	nrc	NA
malévolo	negativo	nrc	NA
malévolo	tristeza	nrc	NA
malformación	negativo	nrc	NA
malhumorados	ira	nrc	NA
malhumorados	negativo	nrc	NA
malicia	ira	nrc	NA
malicia	miedo	nrc	NA
malicia	negativo	nrc	NA
malicioso	disgusto	nrc	NA
malicioso	ira	nrc	NA
malicioso	miedo	nrc	NA
malicioso	negativo	nrc	NA
malicioso	tristeza	nrc	NA
malignidad	miedo	nrc	NA
malignidad	negativo	nrc	NA
malignidad	tristeza	nrc	NA
maligno	disgusto	nrc	NA
maligno	ira	nrc	NA
maligno	miedo	nrc	NA
maligno	negativo	nrc	NA
malo	disgusto	nrc	NA
malo	ira	nrc	NA
malo	miedo	nrc	NA
malo	negativo	nrc	NA
malo	tristeza	nrc	NA
maltratadas	miedo	nrc	NA
maltratadas	negativo	nrc	NA
maltratadas	tristeza	nrc	NA
malvado	miedo	nrc	NA
malvado	negativo	nrc	NA
malversación	negativo	nrc	NA
mamá	alegría	nrc	NA
mamá	confianza	nrc	NA
mamá	miedo	nrc	NA
mamá	negativo	nrc	NA
mamá	positivo	nrc	NA
mamá	premonición	nrc	NA
mamá	tristeza	nrc	NA
maná	positivo	nrc	NA
mancha	disgusto	nrc	NA
mancha	ira	nrc	NA
mancha	miedo	nrc	NA
mancha	negativo	nrc	NA
mancha	tristeza	nrc	NA
mancomunidad	confianza	nrc	NA
mancomunidad	positivo	nrc	NA
mandado	confianza	nrc	NA
mandado	positivo	nrc	NA
mandado	premonición	nrc	NA
mandamus	miedo	nrc	NA
mandamus	negativo	nrc	NA
mandarina	confianza	nrc	NA
mandarina	positivo	nrc	NA
manguito	disgusto	nrc	NA
manguito	ira	nrc	NA
manguito	negativo	nrc	NA
manía	negativo	nrc	NA
maníaco	ira	nrc	NA
maníaco	miedo	nrc	NA
maníaco	negativo	nrc	NA
manifestación	miedo	nrc	NA
manifestada	positivo	nrc	NA
manipulación	ira	nrc	NA
manipulación	miedo	nrc	NA
manipulación	negativo	nrc	NA
manipular	negativo	nrc	NA
maniquí	negativo	nrc	NA
manivela	negativo	nrc	NA
manosear	negativo	nrc	NA
mansedumbre	positivo	nrc	NA
manso	tristeza	nrc	NA
manta	confianza	nrc	NA
mantecoso	positivo	nrc	NA
mantenimiento	confianza	nrc	NA
manual	confianza	nrc	NA
maña	positivo	nrc	NA
mañana	premonición	nrc	NA
máquina	confianza	nrc	NA
mar	positivo	nrc	NA
maravilla	asombro	nrc	NA
maravilla	positivo	nrc	NA
maravillosamente	alegría	nrc	NA
maravillosamente	asombro	nrc	NA
maravillosamente	positivo	nrc	NA
maravilloso	alegría	nrc	NA
maravilloso	asombro	nrc	NA
maravilloso	confianza	nrc	NA
maravilloso	positivo	nrc	NA
marca	confianza	nrc	NA
marcado	positivo	nrc	NA
marcha	positivo	nrc	NA
marchitar	negativo	nrc	NA
marchitar	tristeza	nrc	NA
marchito	disgusto	nrc	NA
marchito	negativo	nrc	NA
marcial	ira	nrc	NA
marco	confianza	nrc	NA
mareado	negativo	nrc	NA
mareo	negativo	nrc	NA
margen	negativo	nrc	NA
margen	tristeza	nrc	NA
marina	confianza	nrc	NA
mariquita	negativo	nrc	NA
mariscal	confianza	nrc	NA
mariscal	positivo	nrc	NA
marqués	positivo	nrc	NA
martingala	negativo	nrc	NA
mártir	miedo	nrc	NA
mártir	negativo	nrc	NA
mártir	tristeza	nrc	NA
martirio	miedo	nrc	NA
martirio	negativo	nrc	NA
martirio	tristeza	nrc	NA
masacre	asombro	nrc	NA
masacre	disgusto	nrc	NA
masacre	ira	nrc	NA
masacre	miedo	nrc	NA
masacre	negativo	nrc	NA
masacre	tristeza	nrc	NA
masaje	alegría	nrc	NA
masaje	positivo	nrc	NA
masculino	positivo	nrc	NA
mascullar	negativo	nrc	NA
masoquismo	disgusto	nrc	NA
masoquismo	ira	nrc	NA
masoquismo	miedo	nrc	NA
masoquismo	negativo	nrc	NA
mastodonte	miedo	nrc	NA
mastodonte	negativo	nrc	NA
matadero	disgusto	nrc	NA
matadero	ira	nrc	NA
matadero	miedo	nrc	NA
matadero	negativo	nrc	NA
matadero	tristeza	nrc	NA
matanza	asombro	nrc	NA
matanza	disgusto	nrc	NA
matanza	ira	nrc	NA
matanza	miedo	nrc	NA
matanza	negativo	nrc	NA
matanza	tristeza	nrc	NA
matar	ira	nrc	NA
matar	miedo	nrc	NA
matar	negativo	nrc	NA
matar	tristeza	nrc	NA
materialismo	negativo	nrc	NA
materialista	disgusto	nrc	NA
materialista	negativo	nrc	NA
maternal	negativo	nrc	NA
maternal	positivo	nrc	NA
maternal	premonición	nrc	NA
maternidad	alegría	nrc	NA
maternidad	confianza	nrc	NA
maternidad	positivo	nrc	NA
mathematical	confianza	nrc	NA
matón	disgusto	nrc	NA
matón	ira	nrc	NA
matón	miedo	nrc	NA
matón	negativo	nrc	NA
matorral	disgusto	nrc	NA
matorral	negativo	nrc	NA
matrimonio	alegría	nrc	NA
matrimonio	confianza	nrc	NA
matrimonio	positivo	nrc	NA
matrimonio	premonición	nrc	NA
matrona	alegría	nrc	NA
matrona	confianza	nrc	NA
matrona	negativo	nrc	NA
matrona	positivo	nrc	NA
matrona	premonición	nrc	NA
mausoleo	tristeza	nrc	NA
máxima	confianza	nrc	NA
máximo	positivo	nrc	NA
mayor	positivo	nrc	NA
mayordomo	confianza	nrc	NA
mayordomo	positivo	nrc	NA
mayoría	alegría	nrc	NA
mayoría	confianza	nrc	NA
mayoría	positivo	nrc	NA
maza	miedo	nrc	NA
maza	negativo	nrc	NA
mazmorra	miedo	nrc	NA
mazmorra	negativo	nrc	NA
mecenazgo	confianza	nrc	NA
mecenazgo	positivo	nrc	NA
medalla	alegría	nrc	NA
medalla	asombro	nrc	NA
medalla	confianza	nrc	NA
medalla	positivo	nrc	NA
medalla	premonición	nrc	NA
mediación	positivo	nrc	NA
mediador	confianza	nrc	NA
mediador	positivo	nrc	NA
mediador	premonición	nrc	NA
mediar	confianza	nrc	NA
mediar	positivo	nrc	NA
mediar	premonición	nrc	NA
médico	confianza	nrc	NA
médico	miedo	nrc	NA
médico	positivo	nrc	NA
médico	premonición	nrc	NA
medido	confianza	nrc	NA
medido	positivo	nrc	NA
mediocre	negativo	nrc	NA
mediocridad	negativo	nrc	NA
medir	confianza	nrc	NA
meditar	alegría	nrc	NA
meditar	confianza	nrc	NA
meditar	positivo	nrc	NA
meditar	premonición	nrc	NA
mediterráneo	positivo	nrc	NA
médula	alegría	nrc	NA
médula	confianza	nrc	NA
médula	positivo	nrc	NA
mejora	alegría	nrc	NA
mejora	confianza	nrc	NA
mejora	positivo	nrc	NA
mejorado	positivo	nrc	NA
mejoramiento	positivo	nrc	NA
mejorar	alegría	nrc	NA
mejorar	confianza	nrc	NA
mejorar	positivo	nrc	NA
mejorar	premonición	nrc	NA
melancolía	negativo	nrc	NA
melancolía	tristeza	nrc	NA
melancólico	negativo	nrc	NA
melancólico	tristeza	nrc	NA
melodrama	ira	nrc	NA
melodrama	negativo	nrc	NA
melodrama	tristeza	nrc	NA
memorable	alegría	nrc	NA
memorable	asombro	nrc	NA
memorable	confianza	nrc	NA
memorable	positivo	nrc	NA
memoriales	tristeza	nrc	NA
mendicidad	negativo	nrc	NA
mendigar	negativo	nrc	NA
mendigar	tristeza	nrc	NA
mendigo	negativo	nrc	NA
mendigo	tristeza	nrc	NA
menguar	negativo	nrc	NA
menguar	tristeza	nrc	NA
menor	disgusto	nrc	NA
menor	negativo	nrc	NA
menor	positivo	nrc	NA
menospreciar	disgusto	nrc	NA
menospreciar	ira	nrc	NA
menospreciar	negativo	nrc	NA
menospreciar	tristeza	nrc	NA
mensajero	confianza	nrc	NA
mentira	disgusto	nrc	NA
mentira	ira	nrc	NA
mentira	negativo	nrc	NA
mentira	tristeza	nrc	NA
mentiroso	disgusto	nrc	NA
mentiroso	negativo	nrc	NA
mentor	confianza	nrc	NA
mentor	positivo	nrc	NA
mercader	confianza	nrc	NA
mercancía	miedo	nrc	NA
mercancía	negativo	nrc	NA
mercenario	miedo	nrc	NA
mercenario	negativo	nrc	NA
mercurio	asombro	nrc	NA
mercurio	negativo	nrc	NA
merecer	confianza	nrc	NA
merecer	ira	nrc	NA
merecer	positivo	nrc	NA
merecer	premonición	nrc	NA
merecido	positivo	nrc	NA
meretriz	disgusto	nrc	NA
meretriz	negativo	nrc	NA
mérito	confianza	nrc	NA
mérito	positivo	nrc	NA
meritorio	alegría	nrc	NA
meritorio	confianza	nrc	NA
meritorio	positivo	nrc	NA
mermelada	positivo	nrc	NA
merodear	asombro	nrc	NA
merodear	miedo	nrc	NA
metanol	negativo	nrc	NA
metástasis	negativo	nrc	NA
metralla	miedo	nrc	NA
metropolitano	positivo	nrc	NA
mezquino	negativo	nrc	NA
mezquita	ira	nrc	NA
microscopio	confianza	nrc	NA
miedo	asombro	nrc	NA
miedo	ira	nrc	NA
miedo	miedo	nrc	NA
miedo	negativo	nrc	NA
miedo	premonición	nrc	NA
miel	positivo	nrc	NA
mierda	disgusto	nrc	NA
mierda	ira	nrc	NA
mierda	negativo	nrc	NA
milagro	alegría	nrc	NA
milagro	asombro	nrc	NA
milagro	confianza	nrc	NA
milagro	positivo	nrc	NA
milagro	premonición	nrc	NA
milagroso	alegría	nrc	NA
milagroso	asombro	nrc	NA
milagroso	positivo	nrc	NA
milicia	ira	nrc	NA
milicia	miedo	nrc	NA
milicia	negativo	nrc	NA
milicia	tristeza	nrc	NA
militar	miedo	nrc	NA
mimetismo	asombro	nrc	NA
mimetismo	negativo	nrc	NA
mimo	positivo	nrc	NA
minado	negativo	nrc	NA
minar	negativo	nrc	NA
minar	tristeza	nrc	NA
minimizar	negativo	nrc	NA
mínimo	negativo	nrc	NA
ministerio	alegría	nrc	NA
ministerio	confianza	nrc	NA
ministerio	positivo	nrc	NA
minoría	negativo	nrc	NA
miopía	ira	nrc	NA
miopía	negativo	nrc	NA
miopía	tristeza	nrc	NA
mirando	negativo	nrc	NA
miserable	disgusto	nrc	NA
miserable	ira	nrc	NA
miserable	negativo	nrc	NA
miserable	tristeza	nrc	NA
miseria	disgusto	nrc	NA
miseria	ira	nrc	NA
miseria	miedo	nrc	NA
miseria	negativo	nrc	NA
miseria	tristeza	nrc	NA
misericordia	positivo	nrc	NA
misericordioso	positivo	nrc	NA
misil	miedo	nrc	NA
misionero	positivo	nrc	NA
misplace	disgusto	nrc	NA
misplace	ira	nrc	NA
misplace	negativo	nrc	NA
misterio	asombro	nrc	NA
misterio	premonición	nrc	NA
misterioso	asombro	nrc	NA
misterioso	miedo	nrc	NA
misterioso	negativo	nrc	NA
misterioso	premonición	nrc	NA
místico	asombro	nrc	NA
mocasín	negativo	nrc	NA
moco	disgusto	nrc	NA
modales	positivo	nrc	NA
modelo	positivo	nrc	NA
moderado	positivo	nrc	NA
moderador	confianza	nrc	NA
moderador	positivo	nrc	NA
modestia	positivo	nrc	NA
modesto	confianza	nrc	NA
modesto	positivo	nrc	NA
modificar	asombro	nrc	NA
modorra	negativo	nrc	NA
mofa	disgusto	nrc	NA
mofa	negativo	nrc	NA
moho	disgusto	nrc	NA
moho	negativo	nrc	NA
mohoso	negativo	nrc	NA
molestar	disgusto	nrc	NA
molestar	ira	nrc	NA
molestar	negativo	nrc	NA
molestia	disgusto	nrc	NA
molestia	ira	nrc	NA
molestia	negativo	nrc	NA
molesto	ira	nrc	NA
molesto	miedo	nrc	NA
molesto	negativo	nrc	NA
molesto	tristeza	nrc	NA
molienda	negativo	nrc	NA
molienda	positivo	nrc	NA
molino	premonición	nrc	NA
monetario	positivo	nrc	NA
monetario	premonición	nrc	NA
monja	confianza	nrc	NA
monja	negativo	nrc	NA
monja	positivo	nrc	NA
monje	confianza	nrc	NA
monje	positivo	nrc	NA
monocromo	disgusto	nrc	NA
monogamia	confianza	nrc	NA
monopolio	negativo	nrc	NA
monopolista	negativo	nrc	NA
monótono	negativo	nrc	NA
monótono	tristeza	nrc	NA
monstruo	miedo	nrc	NA
monstruo	negativo	nrc	NA
monstruosidad	asombro	nrc	NA
monstruosidad	disgusto	nrc	NA
monstruosidad	ira	nrc	NA
monstruosidad	miedo	nrc	NA
monstruosidad	negativo	nrc	NA
monstruoso	asombro	nrc	NA
monstruoso	disgusto	nrc	NA
monstruoso	miedo	nrc	NA
monstruoso	negativo	nrc	NA
montaje	confianza	nrc	NA
montaje	positivo	nrc	NA
montaña	premonición	nrc	NA
monumento	positivo	nrc	NA
monzón	negativo	nrc	NA
monzón	tristeza	nrc	NA
moral	confianza	nrc	NA
moral	ira	nrc	NA
moral	positivo	nrc	NA
moralidad	alegría	nrc	NA
moralidad	asombro	nrc	NA
moralidad	confianza	nrc	NA
moralidad	disgusto	nrc	NA
moralidad	ira	nrc	NA
moralidad	positivo	nrc	NA
moralidad	premonición	nrc	NA
mórbido	negativo	nrc	NA
mórbido	tristeza	nrc	NA
morbosidad	disgusto	nrc	NA
morbosidad	ira	nrc	NA
morbosidad	miedo	nrc	NA
morbosidad	negativo	nrc	NA
morbosidad	tristeza	nrc	NA
mordaza	disgusto	nrc	NA
mordaza	negativo	nrc	NA
morder	negativo	nrc	NA
morgue	disgusto	nrc	NA
morgue	miedo	nrc	NA
morgue	negativo	nrc	NA
morgue	tristeza	nrc	NA
moribundo	disgusto	nrc	NA
moribundo	ira	nrc	NA
moribundo	miedo	nrc	NA
moribundo	negativo	nrc	NA
moribundo	tristeza	nrc	NA
morir	miedo	nrc	NA
morir	negativo	nrc	NA
morir	tristeza	nrc	NA
mortal	disgusto	nrc	NA
mortal	ira	nrc	NA
mortal	miedo	nrc	NA
mortal	negativo	nrc	NA
mortal	tristeza	nrc	NA
mortalidad	ira	nrc	NA
mortalidad	miedo	nrc	NA
mortalidad	negativo	nrc	NA
mortalidad	tristeza	nrc	NA
mortero	positivo	nrc	NA
mortificación	disgusto	nrc	NA
mortificación	miedo	nrc	NA
mortificación	negativo	nrc	NA
mortificación	premonición	nrc	NA
mortificación	tristeza	nrc	NA
mortuorio	miedo	nrc	NA
mortuorio	negativo	nrc	NA
mortuorio	tristeza	nrc	NA
mosquete	miedo	nrc	NA
mosquito	disgusto	nrc	NA
mosquito	ira	nrc	NA
mosquito	negativo	nrc	NA
mostrar	confianza	nrc	NA
mota	disgusto	nrc	NA
mota	negativo	nrc	NA
motín	asombro	nrc	NA
motín	disgusto	nrc	NA
motín	ira	nrc	NA
motín	miedo	nrc	NA
motín	negativo	nrc	NA
motivo	positivo	nrc	NA
móvil	positivo	nrc	NA
móvil	premonición	nrc	NA
movimiento	premonición	nrc	NA
moza	disgusto	nrc	NA
moza	ira	nrc	NA
moza	negativo	nrc	NA
mucoso	disgusto	nrc	NA
mudable	positivo	nrc	NA
mudable	premonición	nrc	NA
mudo	negativo	nrc	NA
muerte	asombro	nrc	NA
muerte	disgusto	nrc	NA
muerte	ira	nrc	NA
muerte	miedo	nrc	NA
muerte	negativo	nrc	NA
muerte	premonición	nrc	NA
muerte	tristeza	nrc	NA
muesca	confianza	nrc	NA
mugre	disgusto	nrc	NA
mugre	negativo	nrc	NA
mugriento	disgusto	nrc	NA
mugriento	negativo	nrc	NA
mula	confianza	nrc	NA
mula	ira	nrc	NA
mula	negativo	nrc	NA
muñeca	alegría	nrc	NA
murmullo	ira	nrc	NA
murmullo	negativo	nrc	NA
muscular	positivo	nrc	NA
música	alegría	nrc	NA
música	positivo	nrc	NA
música	tristeza	nrc	NA
musical	alegría	nrc	NA
musical	asombro	nrc	NA
musical	confianza	nrc	NA
musical	ira	nrc	NA
musical	positivo	nrc	NA
musical	premonición	nrc	NA
musical	tristeza	nrc	NA
mutante	negativo	nrc	NA
mutilación	disgusto	nrc	NA
mutilación	ira	nrc	NA
mutilación	miedo	nrc	NA
mutilación	negativo	nrc	NA
mutilación	tristeza	nrc	NA
mutilado	disgusto	nrc	NA
mutilado	negativo	nrc	NA
mutuo	positivo	nrc	NA
naciente	premonición	nrc	NA
nacimiento	alegría	nrc	NA
nacimiento	confianza	nrc	NA
nacimiento	miedo	nrc	NA
nacimiento	positivo	nrc	NA
nacimiento	premonición	nrc	NA
nación	confianza	nrc	NA
nada	negativo	nrc	NA
nada	tristeza	nrc	NA
nadar	alegría	nrc	NA
nadar	miedo	nrc	NA
nadar	positivo	nrc	NA
nadar	premonición	nrc	NA
nadir	negativo	nrc	NA
narcótico	negativo	nrc	NA
nariz	disgusto	nrc	NA
naturalista	positivo	nrc	NA
naufragado	ira	nrc	NA
naufragado	miedo	nrc	NA
naufragado	negativo	nrc	NA
naufragado	tristeza	nrc	NA
naufragio	asombro	nrc	NA
naufragio	disgusto	nrc	NA
naufragio	ira	nrc	NA
naufragio	miedo	nrc	NA
naufragio	negativo	nrc	NA
naufragio	tristeza	nrc	NA
náusea	disgusto	nrc	NA
náusea	negativo	nrc	NA
nauseabundo	disgusto	nrc	NA
nauseabundo	ira	nrc	NA
nauseabundo	miedo	nrc	NA
nauseabundo	negativo	nrc	NA
nauseabundo	tristeza	nrc	NA
navaja	miedo	nrc	NA
navegable	positivo	nrc	NA
navegable	premonición	nrc	NA
navegante	confianza	nrc	NA
navegante	premonición	nrc	NA
neblina	miedo	nrc	NA
neblina	negativo	nrc	NA
necedad	negativo	nrc	NA
necesario	negativo	nrc	NA
necesidad	tristeza	nrc	NA
necesitado	negativo	nrc	NA
necrosis	negativo	nrc	NA
néctar	positivo	nrc	NA
negación	ira	nrc	NA
negación	negativo	nrc	NA
negación	tristeza	nrc	NA
negado	negativo	nrc	NA
negado	tristeza	nrc	NA
negando	negativo	nrc	NA
negando	premonición	nrc	NA
negar	ira	nrc	NA
negar	negativo	nrc	NA
negativa	negativo	nrc	NA
negativo	negativo	nrc	NA
negativo	tristeza	nrc	NA
negligencia	negativo	nrc	NA
negligente	negativo	nrc	NA
negligentemente	negativo	nrc	NA
negociador	positivo	nrc	NA
negociar	confianza	nrc	NA
negociar	positivo	nrc	NA
negritud	miedo	nrc	NA
negritud	negativo	nrc	NA
negritud	tristeza	nrc	NA
negro	negativo	nrc	NA
negro	tristeza	nrc	NA
negrura	miedo	nrc	NA
negrura	negativo	nrc	NA
negrura	tristeza	nrc	NA
nepotismo	disgusto	nrc	NA
nepotismo	ira	nrc	NA
nepotismo	negativo	nrc	NA
nepotismo	tristeza	nrc	NA
nervio	positivo	nrc	NA
nerviosismo	miedo	nrc	NA
nervioso	miedo	nrc	NA
nervioso	negativo	nrc	NA
nervioso	premonición	nrc	NA
neumonía	miedo	nrc	NA
neumonía	negativo	nrc	NA
neuralgia	miedo	nrc	NA
neuralgia	negativo	nrc	NA
neuralgia	tristeza	nrc	NA
neurosis	miedo	nrc	NA
neurosis	negativo	nrc	NA
neurosis	tristeza	nrc	NA
neurótico	disgusto	nrc	NA
neurótico	miedo	nrc	NA
neurótico	negativo	nrc	NA
neutral	confianza	nrc	NA
neutral	premonición	nrc	NA
neutralidad	confianza	nrc	NA
nicotina	disgusto	nrc	NA
nicotina	negativo	nrc	NA
nido	confianza	nrc	NA
nietos	alegría	nrc	NA
nietos	confianza	nrc	NA
nietos	positivo	nrc	NA
nietos	premonición	nrc	NA
nihilismo	negativo	nrc	NA
niña	alegría	nrc	NA
niña	positivo	nrc	NA
niña	premonición	nrc	NA
niñera	confianza	nrc	NA
niño	alegría	nrc	NA
niño	disgusto	nrc	NA
niño	negativo	nrc	NA
niño	positivo	nrc	NA
niño	premonición	nrc	NA
nivel	confianza	nrc	NA
nivel	positivo	nrc	NA
noble	confianza	nrc	NA
noble	positivo	nrc	NA
nobleza	confianza	nrc	NA
nobleza	positivo	nrc	NA
nobleza	premonición	nrc	NA
noción	negativo	nrc	NA
noción	positivo	nrc	NA
nocivo	disgusto	nrc	NA
nocivo	miedo	nrc	NA
nocivo	negativo	nrc	NA
nominación	positivo	nrc	NA
noria	premonición	nrc	NA
norma	confianza	nrc	NA
norma	miedo	nrc	NA
normalidad	positivo	nrc	NA
nostálgico	negativo	nrc	NA
nostálgico	tristeza	nrc	NA
notable	alegría	nrc	NA
notable	asombro	nrc	NA
notable	confianza	nrc	NA
notable	positivo	nrc	NA
notablemente	alegría	nrc	NA
notablemente	asombro	nrc	NA
notablemente	confianza	nrc	NA
notablemente	positivo	nrc	NA
notables	positivo	nrc	NA
notario	confianza	nrc	NA
notificación	premonición	nrc	NA
novela	alegría	nrc	NA
novela	asombro	nrc	NA
novela	confianza	nrc	NA
novela	miedo	nrc	NA
novela	positivo	nrc	NA
novela	premonición	nrc	NA
novela	tristeza	nrc	NA
novia	alegría	nrc	NA
novia	confianza	nrc	NA
novia	positivo	nrc	NA
novia	premonición	nrc	NA
noviazgo	alegría	nrc	NA
noviazgo	confianza	nrc	NA
noviazgo	positivo	nrc	NA
noviazgo	premonición	nrc	NA
novio	alegría	nrc	NA
novio	confianza	nrc	NA
novio	positivo	nrc	NA
novio	premonición	nrc	NA
novio	tristeza	nrc	NA
nublada	negativo	nrc	NA
nublada	tristeza	nrc	NA
nublado	negativo	nrc	NA
nublado	tristeza	nrc	NA
nubosidad	miedo	nrc	NA
nubosidad	negativo	nrc	NA
núcleo	positivo	nrc	NA
números	positivo	nrc	NA
nupcial	alegría	nrc	NA
nupcial	confianza	nrc	NA
nupcial	positivo	nrc	NA
nupcial	premonición	nrc	NA
nutrir	alegría	nrc	NA
nutrir	confianza	nrc	NA
nutrir	disgusto	nrc	NA
nutrir	ira	nrc	NA
nutrir	miedo	nrc	NA
nutrir	positivo	nrc	NA
nutrir	premonición	nrc	NA
nutritivo	positivo	nrc	NA
nutritivo	tristeza	nrc	NA
oasis	alegría	nrc	NA
oasis	confianza	nrc	NA
oasis	positivo	nrc	NA
oasis	premonición	nrc	NA
obedecer	confianza	nrc	NA
obedecer	miedo	nrc	NA
obediencia	confianza	nrc	NA
obediencia	positivo	nrc	NA
obediente	confianza	nrc	NA
obediente	positivo	nrc	NA
obediente	premonición	nrc	NA
obertura	premonición	nrc	NA
obesidad	disgusto	nrc	NA
obesidad	negativo	nrc	NA
obesidad	tristeza	nrc	NA
obeso	disgusto	nrc	NA
