"palabra"	"valor"
"lesionar"	-1
"letal"	-1
"letalidad"	-1
"letárgico"	-1
"letargo"	-1
"letrado"	1
"letrero"	1
"letrina"	-1
"letrinas"	-1
"leucemia"	-1
"leucocitosis"	-1
"leucoencefalitis"	-1
"leucopenia"	-1
"levantado"	1
"levantamiento"	-1
"levedad"	-1
"ley"	1
"liberación"	1
"liberador"	1
"liberal"	-1
"liberalidad"	1
"liberalismo"	1
"liberar"	1
"liberarse"	-1
"libertad"	1
"libertador"	1
"libertario"	1
"libertarismo"	1
"libertinaje"	-1
"libertinismo"	-1
"libertino"	-1
"libidinoso"	-1
"libra"	-1
"librador"	1
"libre"	1
"librecambio"	1
"libresco"	-1
"licantropía"	1
"licántropo"	-1
"licenciarse"	1
"licencioso"	-1
"licitador"	1
"lícito"	1
"licitud"	1
"licopeno"	-1
"lid"	-1
"líder"	1
"lidiar"	-1
"liga"	1
"ligado"	1
"ligarse"	-1
"ligeramente"	-1
"ligereza"	1
"ligeros"	-1
"lignificado"	-1
"ligón"	-1
"ligoteo"	1
"liguero"	-1
"lila"	1
"liliáceo"	1
"limenitis"	-1
"limitación"	-1
"limitado"	-1
"limitador"	1
"límite"	-1
"limítrofe"	1
"limnología"	1
"limo"	-1
"limón"	-1
"limones"	1
"limpiador"	1
"limpiamente"	1
"limpiar"	1
"límpido"	1
"limpieza"	1
"limpio"	1
"linchamiento"	-1
"linchar"	-1
"lindero"	1
"lindo"	1
"líneas"	-1
"linebacker"	1
"linfadenoma"	-1
"linfogranuloma"	-1
"lingualumina"	-1
"lingüista"	1
"linimento"	-1
"lío"	-1
"liofilizado"	1
"liposarcoma"	-1
"lipotimia"	-1
"liquescente"	1
"liquidado"	1
"liquidador"	1
"líquido"	1
"lira"	1
"liricidad"	1
"lírico"	1
"lisiado"	-1
"lisiar"	-1
"lisis"	-1
"lisonjear"	1
"lisonjero"	1
"listado"	1
"listeriosis"	-1
"listo"	1
"litera"	-1
"litigante"	-1
"litigar"	-1
"litigio"	-1
"litigioso"	-1
"liviano"	1
"lividez"	-1
"lívido"	-1
"liza"	-1
"llaga"	-1
"llamadas"	-1
"llamamiento"	-1
"llamativo"	1
"llaneza"	1
"llanto"	-1
"llave"	-1
"llegada"	1
"llegar"	1
"llenar"	1
"lleno"	-1
"llevadero"	-1
"llorado"	-1
"llorar"	-1
"llorica"	-1
"lloricoso"	1
"lloriquear"	-1
"lloriqueo"	-1
"lloro"	-1
"llorón"	-1
"lloroso"	-1
"llovedera"	-1
"llovido"	1
"llueca"	1
"lluvia"	1
"lluvioso"	-1
"loable"	1
"loar"	1
"lob"	1
"lobista"	-1
"lóbregamente"	-1
"lóbrego"	-1
"lobreguez"	-1
"loca"	-1
"local"	1
"localizado"	1
"localizar"	1
"locatis"	-1
"locato"	-1
"loco"	-1
"locuaz"	1
"locuelo"	-1
"locura"	-1
"lodacero"	-1
"lodazal"	-1
"lodo"	-1
"lógica"	1
"lógico"	1
"lograr"	1
"logro"	1
"longanimidad"	1
"longevidad"	1
"longevo"	1
"longitudinalmente"	1
"lontananza"	-1
"loquera"	-1
"lordosis"	-1
"lorelei"	-1
"loro"	-1
"lotería"	1
"lovastatina"	-1
"lozano"	-1
"lúbrico"	1
"lucha"	-1
"luchador"	-1
"luchar"	-1
"lucidez"	1
"lúcido"	1
"lucrar"	1
"lucrativo"	1
"lucro"	1
"ludibrio"	-1
"ludita"	1
"lugarteniente"	1
"lúgubre"	-1
"lúgubremente"	-1
"lujo"	1
"lujoso"	1
"lujuria"	-1
"lujuriar"	1
"lujurioso"	1
"luminancia"	1
"luminiscencia"	-1
"luminosidad"	1
"luminoso"	1
"lumpemproletariado"	-1
"lunático"	-1
"lúpulo"	-1
"lustrado"	1
"lustre"	1
"lustroso"	1
"luto"	-1
"lycopodiales"	-1
"macabro"	-1
"machaca"	-1
"machacón"	-1
"machado"	-1
"machista"	1
"máchmetro"	1
"macro"	1
"macroglosia"	-1
"macrón"	1
"macroscópico"	1
"mácula"	-1
"madrás"	1
"madre"	-1
"madriguera"	-1
"madurado"	1
"madurar"	1
"madurez"	1
"maduro"	1
"maestrazgo"	1
"maestría"	-1
"maestro"	1
"mafia"	-1
"mafioso"	-1
"magenta"	-1
"magia"	1
"mágico"	1
"magisterial"	-1
"magistral"	1
"magistratura"	-1
"magnánime"	1
"magnanimidad"	1
"magnánimo"	1
"magnético"	1
"magnetismo"	1
"magnetita"	1
"magnicidio"	-1
"magnificencia"	1
"magnífico"	1
"mago"	1
"magrez"	-1
"magro"	1
"magrura"	-1
"magullar"	-1
"mahayanismo"	1
"maitre"	1
"majara"	-1
"majareta"	-1
"majestad"	1
"majestuoso"	1
"majeza"	1
"mal"	-1
"malabsorción"	-1
"malacia"	-1
"malandrín"	-1
"malapropismo"	-1
"malaria"	-1
"malcasarse"	1
"malcontento"	-1
"malcriador"	-1
"maldad"	-1
"maldecido"	-1
"maldiciendo"	-1
"maldiciente"	-1
"maldición"	-1
"maldito"	-1
"maleable"	1
"maleante"	-1
"maledicencia"	-1
"maleducado"	-1
"maleficencia"	-1
"maleficio"	-1
"maléfico"	-1
"malentendido"	-1
"malestar"	-1
"maletudo"	-1
"malevolencia"	-1
"malévolo"	-1
"malformación"	-1
"malformado"	-1
"malhumor"	-1
"malhumorado"	-1
"malhumorados"	-1
"malicia"	-1
"malicioso"	-1
"malignidad"	-1
"maligno"	-1
"malintencionado"	-1
"malnutrición"	-1
"malo"	-1
"malograrse"	-1
"malogro"	-1
"maloliente"	-1
"malparir"	-1
"malquerencia"	-1
"maltratadas"	-1
"maltratador"	-1
"maltratar"	-1
"malva"	1
"malvadamente"	-1
"malvado"	-1
"malvender"	-1
"malversación"	-1
"malversar"	-1
"malware"	-1
"mamá"	-1
"mamotreto"	-1
"mamporro"	-1
"maná"	1
"manager"	1
"mancha"	-1
"manchado"	-1
"manchón"	-1
"manchurrón"	-1
"mancillado"	-1
"mancomunidad"	1
"mandado"	-1
"mandamus"	-1
"mandante"	-1
"mandarina"	1
"mandibular"	-1
"mandil"	-1
"mandinga"	-1
"manejabilidad"	1
"manejable"	1
"manganeso"	-1
"mangar"	-1
"mangueo"	-1
"mangui"	-1
"manguito"	-1
"manía"	-1
"maniaco"	-1
"maníaco"	-1
"maniacodepresivo"	-1
"maniatado"	1
"manicura"	1
"manida"	-1
"manifestación"	-1
"manifestada"	1
"manifiesto"	1
"maniobrable"	1
"manipulabilidad"	1
"manipulación"	-1
"manipular"	-1
"maniquí"	-1
"manitas"	1
"manivela"	-1
"manosear"	-1
"manotada"	-1
"manotazo"	-1
"mansedumbre"	1
"mansión"	1
"manso"	-1
"mansuetud"	1
"manta"	1
"mantecoso"	1
"mantenible"	1
"mantenido"	1
"mantenimiento"	1
"mantilla"	-1
"mantón"	-1
"manual"	1
"manualidad"	-1
"manumitir"	1
"maña"	1
"mañana"	1
"mañanita"	-1
"mañoso"	1
"maqueta"	1
"máquina"	1
"maquinar"	-1
"mar"	1
"maraña"	-1
"marattiales"	-1
"maravilla"	1
"maravillosamente"	1
"maravilloso"	1
"marca"	1
"marcado"	-1
"marcha"	1
"marchitado"	-1
"marchitar"	-1
"marchito"	-1
"marcial"	-1
"marco"	1
"mareado"	-1
"mareo"	-1
"margen"	-1
"marginal"	-1
"marginalidad"	1
"maria"	1
"marica"	-1
"maricón"	-1
"marina"	1
"marinería"	1
"mariposón"	-1
"mariquita"	-1
"mariscal"	-1
"marketing"	1
"márketing"	1
"marmolación"	1
"marqués"	1
"marrajo"	1
"marrano"	1
"marrón-rojizo"	1
"marrón"	1
"marrullería"	1
"marsala"	-1
"marshal"	-1
"martingala"	-1
"mártir"	-1
"martirio"	-1
"masacrar"	-1
"masacre"	-1
"masaje"	1
"masajear"	1
"mascara"	-1
"mascarada"	-1
"masculinidad"	-1
"masculino"	1
"mascullar"	-1
"masivo"	1
"masoquismo"	-1
"masoquista"	1
"mastalgia"	-1
"mastelero"	-1
"masticable"	1
"mastodonte"	-1
"masturbación"	1
"mata"	-1
"matacandelas"	-1
"matachín"	-1
"matadero"	-1
"matanza"	-1
"mataperros"	-1
"matar"	-1
"matarratas"	-1
"matarse"	1
"matatenas"	1
"matemáticamente"	1
"materia"	1
"materialismo"	-1
"materialista"	-1
"materializado"	1
"maternal"	-1
"maternidad"	1
"mathematical"	1
"matiné"	1
"maton"	-1
"matón"	-1
"matorral"	-1
"matricidio"	-1
"matrilineal"	1
"matrimoniarse"	1
"matrimonio"	1
"matrona"	-1
"matutero"	-1
"maula"	-1
"maullido"	1
"mausoleo"	-1
"máxima"	1
"maximalista"	-1
"maximización"	1
"maximizar"	1
"máximo"	1
"mayor"	1
"mayordomo"	1
"mayoría"	1
"mayúscula"	1
"maza"	-1
"mazmorra"	-1
"mecanografiado"	-1
"mecenazgo"	1
"medalla"	1
"mediación"	-1
"mediador"	-1
"mediana"	1
"mediar"	1
"medicamentoso"	1
"medicar"	1
"medicinal"	1
"medicinar"	1
"médico"	-1
"medidas"	1
"medido"	1
"medioambientalista"	-1
"mediocre"	-1
"mediocridad"	-1
"medios"	-1
"medir"	1
"medirse"	1
"meditación"	1
"meditado"	1
"meditar"	1
"meditativo"	1
"mediterráneo"	1
"medrar"	1
"médula"	-1
"mefítico"	-1
"megalomanía"	1
"megalomaníaco"	-1
"megalómano"	-1
"megamuerte"	-1
"mejor"	1
"mejora"	1
"mejorado"	1
"mejoramiento"	1
"mejorar"	1
"mejoría"	1
"melancolía"	-1
"melancólico"	-1
"melanismo"	-1
"melanosis"	-1
"melena"	-1
"melfalán"	1
"melindre"	-1
"melódicamente"	1
"melódico"	1
"melodioso"	1
"melodrama"	-1
"melodramáticamente"	-1
"melodramático"	-1
"memo"	-1
"memorable"	1
"memoriales"	-1
"mendacidad"	-1
"mendaz"	-1
"mendicante"	1
"mendicidad"	-1
"mendigar"	-1
"mendigo"	-1
"menguante"	-1
"menguar"	-1
"meningismo"	-1
"meningitis"	-1
"menor"	-1
"menospreciar"	-1
"menosprecio"	-1
"mensajero"	1
"mensual"	1
"mental"	1
"mente"	1
"mentecato"	-1
"mentir"	-1
"mentira"	-1
"mentiroso"	-1
"mentón"	-1
"mentor"	1
"menudo"	1
"mequetrefe"	-1
"meralgia"	-1
"mercadeo"	1
"mercader"	1
"mercadillo"	-1
"mercancía"	-1
"mercenario"	-1
"merecedor"	1
"merecer"	-1
"merecido"	1
"merecimiento"	1
"meretriz"	-1
"mérito"	1
"meritocracia"	1
"meritorio"	1
"merluzo"	-1
"mermelada"	1
"merodeador"	1
"merodear"	-1
"mesías"	-1
"mesófilo"	1
"mesofítico"	1
"mesomorfo"	1
"mestizar"	-1
"mestizo"	-1
"mesura"	1
"mesurado"	1
"metacarpo"	1
"metaconocimiento"	1
"metafísica"	1
"metafórico"	1
"metalepsis"	-1
"metalistería"	1
"metano"	-1
"metanol"	-1
"metástasis"	-1
"metedor"	-1
"meteórico"	1
"meticuloso"	1
"metijón"	-1
"metódico"	-1
"metonímia"	1
"metonímico"	1
"metotrexato"	1
"metralgia"	-1
"metralla"	-1
"métricamente"	1
"métrico"	1
"metrónomo"	1
"metropolitano"	1
"meyótico"	-1
"mezclable"	1
"mezquinamente"	-1
"mezquino"	-1
"mezquita"	-1
"mezuzá"	1
"miasmático"	1
"miastenia"	-1
"miau"	1
"michelín"	-1
"microfonación"	1
"microfotómetro"	1
"micronutriente"	-1
"microonda"	-1
"microscopio"	1
"microsporidios"	-1
"miedo"	-1
"miedoso"	-1
"miel"	1
"mielatelia"	-1
"mientes"	1
"mierda"	-1
"migraña"	-1
"milagro"	1
"milagroso"	1
"mildiu"	-1
"milicia"	-1
"militancia"	-1
"militante"	-1
"militantismo"	-1
"militar"	1
"militarización"	-1
"mimado"	1
"mimar"	1
"mimético"	1
"mimetismo"	-1
"mimetizar"	1
"mímico"	1
"mimo"	1
"mimoso"	1
"minado"	-1
"minar"	-1
"mini"	-1
"minimizar"	-1
"mínimo"	-1
"minimoto"	-1
"ministerio"	1
"minoría"	-1
"minucioso"	1
"minyán"	-1
"miocardiopatía"	-1
"miofibrilla"	1
"miopía"	-1
"miradita"	1
"miramento"	1
"miramiento"	1
"mirando"	-1
"mirlo"	-1
"mirmecófagos"	-1
"mirmecófilo"	1
"misantropía"	-1
"misantrópico"	-1
"misántropo"	-1
"miserable"	-1
"miseria"	-1
"misericordia"	1
"misericordioso"	1
"mísero"	-1
"misil"	-1
"misionero"	1
"mismísimo"	1
"misofobia"	-1
"misofóbico"	-1
"misoginia"	-1
"misógino"	-1
"misoneísmo"	-1
"míster"	1
"misterio"	1
"misterioso"	1
"misticismo"	1
"místico"	1
"mistificar"	1
"mitigable"	1
"mitigado"	-1
"mito"	-1
"mitologista"	1
"mitologo"	1
"mitólogo"	1
"mixomatosis"	-1
"mixosporidios"	-1
"moblaje"	-1
"moca"	-1
"mocasín"	-1
"moco"	-1
"mocoso"	-1
"mod"	-1
"moda"	-1
"modales"	1
"modélico"	1
"modelo"	1
"moderado"	1
"moderador"	1
"moderantismo"	1
"moderato"	1
"modernizado"	1
"moderno"	1
"modestia"	1
"modesto"	1
"modicidad"	1
"modificable"	1
"modificado"	1
"modificar"	1
"modorra"	-1
"modoso"	1
"mofa"	-1
"mofador"	-1
"mofarse"	-1
"mohín"	-1
"mohína"	-1
"mohíno"	-1
"moho"	-1
"mohoso"	-1
"mojigato"	1
"moldeable"	1
"molestar"	-1
"molestia"	-1
"molesto"	-1
"molienda"	-1
"molino"	1
"momentáneo"	1
"mona"	1
"monario"	-1
"monarquía"	-1
"monárquico"	1
"monástico"	1
"mondadura"	-1
"monetario"	1
"mongolismo"	-1
"mongoloide"	-1
"monja"	-1
"monje"	1
"mono"	1
"monoaural"	-1
"monocromo"	-1
"monogamia"	1
"monopolio"	-1
"monopolista"	-1
"monorquidia"	-1
"monosémico"	1
"monosilábico"	1
"monosílabo"	1
"monoteísmo"	1
"monotonía"	-1
"monótono"	-1
"monsenor"	1
"monseñor"	1
"monstruo"	-1
"monstruosidad"	-1
"monstruoso"	-1
"montado"	1
"montaje"	1
"montaña"	1
"montecillo"	-1
"montería"	-1
"monumental"	1
"monumento"	1
"monzón"	-1
"moña"	-1
"moño"	-1
"moral"	-1
"moralidad"	1
"moralizador"	1
"moralizar"	1
"moralmente"	1
"mórbido"	-1
"morbosidad"	-1
"mordacidad"	1
"mordaza"	-1
"morder"	-1
"moreno"	-1
"moretón"	-1
"morganático"	1
"morgue"	-1
"moribundo"	-1
"morir"	-1
"morirse"	-1
"moronidad"	-1
"mortal"	-1
"mortalidad"	-1
"mortero"	-1
"mortífero"	-1
"mortificación"	-1
"mortificado"	-1
"mortificador"	-1
"mortificante"	-1
"mortificar"	-1
"mortinato"	1
"mortuorio"	-1
"mosca"	1
"mosqueado"	-1
"mosquete"	-1
"mosquito"	-1
"mostrar"	1
"mota"	-1
"moteado"	-1
"motete"	1
"motilidad"	1
"motín"	-1
"motivador"	1
"motivar"	1
"motivo"	1
"moto"	-1
"motricidad"	1
"movible"	1
"movido"	-1
"móvil"	1
"movilidad"	1
"movimiento"	1
"moza"	-1
"muchachil"	1
"mucilaginoso"	1
"mucosidad"	-1
"mucoso"	-1
"mucus"	-1
"mudable"	-1
"mudez"	-1
"mudo"	-1
"mudra"	1
"mueblaje"	-1
"muerte"	-1
"muesca"	1
"muescar"	1
"muestreo"	1
"muflón"	-1
"mugido"	1
"mugre"	-1
"mugriento"	-1
"mujeriego"	-1
"mujeril"	-1
"mula"	-1
"mullido"	1
"multa"	-1
"multable"	-1
"multiforme"	1
"multiracial"	1
"multiuso"	1
"mundano"	-1
"mundial"	1
"munificencia"	1
"munificente"	1
"munificiencia"	1
"munífico"	1
"muñeca"	1
"muñequera"	-1
"mural"	1
"muralla"	-1
"murmullo"	-1
"murmurio"	-1
"murria"	-1
"murriña"	-1
"muscular"	1
"musculoso"	1
"música"	-1
"musical"	1
"musicológicamente"	1
"musitar"	-1
"muslera"	-1
"mustela"	-1
"mustiar"	-1
"mustiarse"	-1
"mutabilidad"	1
"mutable"	1
"mutante"	-1
"mutilación"	-1
"mutilado"	-1
"mutilar"	-1
"mutuamente"	-1
"mutuo"	1
"muyahid"	-1
"naciente"	1
"nacimiento"	-1
"nación"	1
"nada"	-1
"nadaderas"	1
"nadar"	-1
"nadir"	-1
"naltrexona"	1
"naranja"	1
"narcisista"	1
"narco"	-1
"narcolepsia"	-1
"narcoleptico"	-1
"narcómano"	-1
"narcosis"	-1
"narcótico"	-1
"narcotismo"	-1
"narcotizado"	1
"narcotraficante"	-1
"narcotráfico"	-1
"nariz"	-1
"narrativo"	1
"nasión"	1
"nato"	1
"naturalista"	1
"naturista"	1
"naufragado"	-1
"naufragio"	-1
"naupatía"	-1
"náusea"	-1
"nauseabundo"	-1
"nauseoso"	-1
"náutica"	1
"navaja"	-1
"navegable"	1
"navegante"	1
"neanthertal"	1
"neblina"	-1
"nebrina"	1
"necedad"	-1
"necesario"	-1
"necesidad"	-1
"necesitado"	-1
"necio"	1
"necrofilia"	-1
"necromancia"	-1
"necromanía"	-1
"necromántico"	-1
"necropsia"	-1
"necrosis"	-1
"necrótico"	-1
"néctar"	1
"nefando"	-1
"negable"	1
"negación"	-1
"negado"	-1
"negando"	-1
"negar"	-1
"negarse"	1
"negativa"	-1
"negativo"	-1
"negligé"	-1
"negligencia"	-1
"negligente"	-1
"negligentemente"	-1
"negociador"	-1
"negociar"	-1
"negrito"	-1
"negritud"	-1
"negro-azulado"	-1
"negro"	-1
"negroide"	1
"negrura"	-1
"negruzco"	-1
"nemotecnia"	1
"neoclasicismo"	1
"neolengua"	-1
"neoliberal"	1
"neoplasia"	-1
"neostigmina"	1
"nepotismo"	-1
"nerita"	-1
"nervio"	-1
"nerviosismo"	-1
"nervioso"	-1
"neto"	1
"neumoconiosis"	-1
"neumonía"	-1
"neumotórax"	-1
"neuralgia"	-1
"neurálgico"	-1
"neurastenia"	-1
"neurasténico"	-1
"neuritis"	-1
"neurobiológico"	1
"neurofibromatosis"	-1
"neuroléptico"	1
"neurosis"	-1
"neurospora"	-1
"neurótico"	-1
"neurotóxico"	-1
"neutral"	-1
"neutralidad"	-1
"neutralizado"	1
"nevera"	-1
"nevus"	-1
"nick"	-1
"nicotina"	-1
"nictalopía"	-1
"nicturia"	-1
"nido"	1
"niebla"	-1
"nietos"	1
"nigromancia"	-1
"nigromántico"	-1
"nihilismo"	-1
"nihilista"	-1
"ninchi"	-1
"ninfómana"	-1
"ninfomanía"	-1
"ninfula"	1
"niña"	1
"niñera"	1
"niño"	-1
"niqui"	1
"nirvana"	-1
"nítido"	1
"nitrificarse"	1
"nitrobenceno"	-1
"nivel"	1
"nivelado"	1
"no"	1
"noble"	1
"nobleza"	1
"nocaut"	-1
"nocente"	-1
"noción"	-1
"nocional"	-1
"nociones"	-1
"nocivo"	-1
"nocturnamente"	-1
"noluntad"	-1
"nomia"	1
"nominación"	1
"nominar"	1
"nonato"	-1
"nones"	1
"noqueador"	-1
"noria"	1
"norma"	-1
"normal"	1
"normalidad"	1
"nosología"	-1
"nostalgia"	1
"nostálgico"	-1
"nóstico"	1
"notable"	1
"notablemente"	1
"notables"	1
"notario"	1
"notificación"	1
"notoriedad"	1
"novato"	-1
"novedad"	1
"novedoso"	1
"novel"	1
"novela"	1
"novelar"	-1
"novia"	1
"novial"	-1
"noviazgo"	1
"novio"	-1
"nubarrón"	-1
"nube"	-1
"núbil"	1
"nublado"	-1
"nubloso"	-1
"nubosidad"	-1
"núcleo"	1
"nudista"	1
"nueva"	1
"nuevas"	1
"nuez"	-1
"numerario"	-1
"número"	1
"numinoso"	1
"nupcial"	1
"nutricionalmente"	1
"nutricionista"	1
"nutrido"	1
"nutrimento"	1
"nutrir"	-1
"nutritivo"	-1
"ñoño"	-1
"oasis"	1
"obedecer"	-1
"obediencia"	1
"obediente"	1
"obelión"	1
"obertura"	1
"obesidad"	-1
"obeso"	-1
"óbito"	-1
"obituario"	-1
"objeción"	-1
"objetable"	-1
"objetar"	-1
"objetificar"	1
"objetividad"	1
"objetivo"	1
"objetor"	-1
"oblicuo"	-1
"obligación"	1
"obligado"	1
"obligar"	-1
"obligatorio"	-1
"obliteración"	-1
"obliterado"	-1
"obliterar"	-1
"obras"	1
"obscenidad"	-1
"obsceno"	-1
"obscurantista"	-1
"obscuridad"	-1
"obsequioso"	1
"observable"	1
"observado"	1
"observador"	1
"observancia"	1
"observante"	1
"obsesión"	-1
"obsesivo"	-1
"obseso"	-1
"obsidiana"	-1
"obstaculización"	-1
"obstaculizando"	-1
"obstáculo"	-1
"obstétrico"	1
"obstinado"	-1
"obstinarse"	-1
"obstrucción"	-1
"obstructivo"	-1
"obstructor"	1
"obstruir"	-1
"obtenible"	1
"obtuso"	-1
"obvia"	1
"obviamente"	-1
"obvio"	1
"occidentalizar"	1
"oceánico"	1
"ocio"	1
"ocioso"	-1
"oclusivo"	1
"ocre"	1
"octópodo"	-1
"octosilábico"	1
"octosílabo"	1
"ocultación"	-1
"ocultar"	-1
"ocultismo"	-1
"oculto"	1
"ocupación"	1
"ocupado"	1
"ocupante"	1
"ocupar"	1
"ocuparse"	1
"ocurrente"	1
"ocurrirse"	1
"oda"	-1
"odiado"	-1
"odiando"	-1
"odiar"	-1
"odinofagia"	-1
"odio"	-1
"odiosidad"	-1
"odioso"	-1
"odontología"	-1
"ofender"	-1
"ofenderse"	-1
"ofendido"	-1
"ofensiva"	-1
"ofensivo"	-1
"oferta"	1
"ofertorio"	1
"office"	-1
"offset"	1
"oficial"	1
"oficiante"	1
"oficinista"	1
"oficio"	1
"ofrenda"	1
"oftalmia"	-1
"oftalmía"	-1
"ogro"	-1
"ojeroso"	-1
"ojiazul"	1
"ojos"	1
"ok"	1
"okey"	1
"okupa"	-1
"oleada"	-1
"oler"	-1
"olfativo"	-1
"oliendo"	-1
"oligarquía"	-1
"oliva"	1
"oliváceo"	1
"olor"	-1
"oloroso"	1
"olvidable"	1
"olvidadizo"	-1
"olvidado"	-1
"olvidar"	-1
"olvido"	-1
"omatidio"	-1
"ombrío"	1
"ominoso"	-1
"omisión"	-1
"omitir"	-1
"omnipotencia"	-1
"omnipresente"	1
"omnisciencia"	1
"omnisciente"	-1
"onagro"	-1
"oncogén"	-1
"ondeante"	-1
"ondeo"	-1
"ondulante"	1
"oneroso"	-1
"onicosis"	-1
"onomatopeico"	1
"onomatopeya"	1
"opaco"	-1
"opalino"	1
"opción"	1
"opcional"	1
"ópera"	1
"operable"	1
"operación"	-1
"operacionalmente"	1
"operar"	1
"operativo"	1
"operatorio"	1
"operístico"	-1
"opiáceo"	-1
"opio"	-1
"opistognato"	1
"oportunidad"	1
"oportuno"	1
"oposición"	-1
"opresión"	-1
"opresivo"	-1
"opresor"	-1
"oprimir"	-1
"oprobio"	-1
"oprobioso"	-1
"optez"	-1
"optimismo"	1
"optimista"	1
"optimístico"	1
"óptimo"	1
"opuesto"	-1
"opulencia"	1
"opulento"	1
"opúsculo"	1
"oración"	1
"oráculo"	1
"orante"	1
"orar"	1
"oratorio"	1
"orco"	-1
"ordalía"	-1
"ordenación"	1
"ordenado"	1
"ordenancista"	1
"ordenanza"	1
"ordenar"	-1
"ordinariez"	-1
"ordinario"	-1
"orejero"	1
"orfandad"	-1
"orfeón"	1
"orgánico"	1
"organización"	1
"organizado"	1
"organizar"	1
"organizativo"	-1
"órgano"	1
"orgasmo"	1
"orgullo"	1
"orgulloso"	1
"orientador"	1
"orientarse"	1
"originalidad"	1
"ornamentado"	1
"ornamentador"	1
"ornamental"	1
"ornamentalista"	1
"oro"	1
"oropel"	1
"orquesta"	-1
"orquidales"	-1
"orquidalgia"	-1
"ortiga"	-1
"orto"	1
"ortodoxia"	1
"ortografía"	1
"ortopnea"	-1
"ortotropo"	1
"osado"	1
"osar"	-1
"oscilante"	1
"oscilatorio"	1
"oscurantismo"	-1
"oscurantista"	-1
"oscurecer"	-1
"oscurecerse"	-1
"oscurecido"	-1
"oscuridad"	-1
"oscuro"	-1
"osmosis"	-1
"ósmosis"	-1
"osqueocele"	-1
"osteítis"	-1
"ostensible"	1
"ostentar"	-1
"ostentoso"	1
"osteofito"	-1
"osteomalacia"	-1
"osteopatía"	1
"osteopetrosis"	-1
"osteoporosis"	-1
"ostracodermos"	1
"ótico"	-1
"otitis"	-1
"otosclerosis"	-1
"otredad"	-1
"out"	-1
"ovación"	-1
"ovacionador"	1
"ovacionar"	1
"owing"	-1
"oxidación"	-1
"oxidado"	-1
"oxidativo"	1
"óxido"	-1
"oxifenbutazona"	1
"oxímoron"	-1
"ozonium"	-1
"paca"	-1
"pachá"	-1
"paciencia"	1
"paciente"	1
"pacificación"	1
"pacificar"	1
"pacífico"	1
"pacotilla"	-1
"pactar"	1
"pacto"	1
"padecer"	-1
"padecimiento"	-1
"padre"	1
"pagano"	-1
"pagar"	-1
"pago"	-1
"pagoda"	1
"paja"	-1
"pájara"	-1
"pajarraco"	-1
"palabra"	1
"palabrota"	-1
"palanca"	-1
"palanquista"	-1
"palatalizado"	-1
"palatosquisis"	-1
"paleoantropología"	1
"paleoantropológico"	1
"paleopatología"	-1
"paleta"	1
"paliación"	-1
"paliativo"	-1
"palidecer"	-1
"pálido"	-1
"paliza"	-1
"palmarla"	-1
"palmeador"	1
"palmear"	1
"paloma"	-1
"paloteado"	-1
"paloteo"	-1
"palpable"	-1
"palpitante"	-1
"paludismo"	-1
"palurdo"	-1
"pampa"	1
"pan"	-1
"panacea"	1
"pancitopenia"	-1
"pancreatitis"	-1
"pandear"	-1
"pandearse"	-1
"pandemia"	-1
"pandilla"	-1
"panecillo"	1
"panegírico"	1
"panegirista"	1
"pánico"	-1
"panóptico"	1
"panorámico"	1
"pantano"	-1
"pantanoso"	-1
"pantufla"	-1
"panzazo"	-1
"panzudo"	1
"pañal"	-1
"pañales"	-1
"papa"	1
"papelón"	1
"paperas"	-1
"papila"	-1
"papismo"	-1
"paprika"	1
"parable"	1
"paracaídas"	-1
"paracetamol"	-1
"parada"	-1
"paradoja"	-1
"paradójico"	-1
"parafilia"	-1
"parafrasear"	-1
"paraje"	1
"paralelo"	-1
"parálisis"	-1
"paralítico"	-1
"paralizado"	-1
"paralogismo"	-1
"parangón"	1
"paranoia"	-1
"paranoico"	-1
"paraplégico"	-1
"paraplejia"	-1
"paraplejía"	-1
"paraquat"	-1
"parar"	-1
"parasiticida"	1
"parasitismo"	-1
"parásito"	-1
"parásitos"	-1
"parche"	-1
"parchís"	1
"parcial"	-1
"parcialidad"	-1
"parco"	-1
"pardo"	-1
"parecido"	1
"parentela"	1
"pareo"	-1
"paresia"	-1
"parésico"	-1
"paresis"	-1
"parestesia"	-1
"paria"	-1
"parietal"	1
"paripinado"	1
"parkinson"	-1
"parlamento"	1
"parlotear"	-1
"parloteo"	-1
"parmesano"	-1
"paro"	-1
"parodia"	-1
"paroxismo"	-1
"párpado"	1
"parquedad"	-1
"parricidio"	-1
"parrilla"	-1
"parroquia"	1
"parsimonia"	-1
"parsimonioso"	-1
"partera"	-1
"partería"	1
"participación"	-1
"participante"	1
"participar"	1
"participativo"	1
"particular"	1
"particularmente"	1
"partidaria"	1
"partidario"	1
"partidarios"	1
"partidista"	-1
"partido"	1
"partisano"	-1
"parvedad"	-1
"pasable"	1
"pasajero"	-1
"pasamano"	-1
"pasatiempo"	1
"paseata"	1
"pasión"	1
"pasiva"	1
"pasividad"	-1
"pasivo"	-1
"pasma"	-1
"pasmoso"	1
"passeri"	1
"pasteles"	1
"pasterización"	-1
"pasteurelosis"	-1
"pasteurización"	-1
"pastizal"	1
"pasto"	1
"pastor"	1
"pastura"	1
"patada"	-1
"pataleta"	-1
"patán"	-1
"patatús"	-1
"pateando"	-1
"patente"	1
"patentemente"	-1
