temporada	episodio	titulo	personaje	texto
2	18	Separadas por el tiempo	SALVADOR	"Mal subsecretario de este Ministerio sería si no supiera quiénes eran."
2	18	Separadas por el tiempo	ERNESTO	"¿No eran las mujeres de la generación del 27?"
2	18	Separadas por el tiempo	IRENE	"Las mismas. Todas quedaron olvidadas por la Historia. Por exiliadas tras la guerra… Y por ser mujeres."
2	18	Separadas por el tiempo	SALVADOR	"Margarita Manso, Maruja Mallo, Rosa Chacel, María Zambrano, María Teresa León… Las llamaban las Sinsombrero porque algunas de ellas cruzaron la Puerta del Sol sin el sombrero puesto, al contrario de la costumbre de las clases altas, como signo de rebeldía."
2	18	Separadas por el tiempo	ERNESTO	"Veo que la intransigencia no es solo propia de mi época."
2	18	Separadas por el tiempo	IRENE	"No, no lo es."
2	18	Separadas por el tiempo	SALVADOR	"¿Cuál es su plan?"
2	18	Separadas por el tiempo	IRENE	"Investigaré quién es la mujer de la foto."
2	18	Separadas por el tiempo	SALVADOR	"Perfecto. Así saldremos de dudas de si es ella o es una antepasado suya sin más. Cuando viaje, avise: Ernesto le acompañará."
2	18	Separadas por el tiempo	IRENE	"Prefiero hacerlo sola. Como mujer, me será más fácil acercarme a ella."
2	18	Separadas por el tiempo	ERNESTO	"Yo haré que vigilen a la profesora. Toda precaución es poca."
2	18	Separadas por el tiempo	SALVADOR	"Y menos con Irene, ¿verdad?"
2	18	Separadas por el tiempo	ERNESTO	"La veo demasiado emocionada con el asunto. Y no sería la primera vez que mezcla demasiado lo personal con lo profesional."
2	18	Separadas por el tiempo	SALVADOR	"Cierto. Pero, al final, ¿quién no lo hace en este Ministerio?. El que esté libre de culpa que lance la primera piedra."
2	18	Separadas por el tiempo	AMELIA	"¿Me… me has seguido hasta el Ministerio?"
2	18	Separadas por el tiempo	ENRIQUETA	"Pero esté usted tranquila, que no le he dicho nada a nadie."
2	18	Separadas por el tiempo	AMELIA	"¿Qué esté tranquila? ¡Has viajado por el tiempo!"
2	18	Separadas por el tiempo	ENRIQUETA	"Sí. Y he cometido un gran error. Cogí prestado su librito… el de las puertas… Y descubrí algo terrible. De mayor voy a ser una persona mala. Muy mala."
2	18	Separadas por el tiempo	AMELIA	"¿Cómo… de mala?"
2	18	Separadas por el tiempo	ENRIQUETA	"De lo peor. Por eso intenté arreglarlo… Hablar con mi yo del futuro…"
2	18	Separadas por el tiempo	ENRIQUETA MAYOR	"¿Quién ha dejado esto abierto? ¡¿Quién ha sido?! ¡Julita, ¿has sido tú?! ¡Seguro que sí, siempre has sido la más desobediente! ¡Ven aquí ahora mismo! Cariño, ¿dónde estás? Sal para que pueda verte, bonita. No estoy enfadada, te lo prometo. Ahí estás. Ven aquí, cariño. Ven aquí conmigo. ¡¿Cuántas veces te he dicho que no se abren las ventanas?! ¡¿Cuántas?! ¿En qué estabas pensando? ¿Acaso querías escaparte? ¡¿Querías escaparte de mí, mocosa?! Te he tratado como a una reina, niñata… Te he dado comida, te he dado un sitio donde dormir, ¿no es verdad? ¡¿Y así me lo pagas?! ¡¿Haciéndome enfadar?! Ya basta. Deja de llorar. ¿Te gusta la canción? ¿A que sí? Sabes que no debes abrir las ventanas, porque hace mucho frío fuera y puedes resfriarte. Y no queremos que te pongas malita, ¿verdad? ¿Qué haces? ¡Vámonos!"
2	18	Separadas por el tiempo	ENRIQUETA	"Enriqueta."
2	18	Separadas por el tiempo	ENRIQUETA MAYOR	"¿Quién eres?"
2	18	Separadas por el tiempo	ENRIQUETA	"Escúchame. Estás en peligro pero eso puede cambiar. Yo puedo ayudarte, pero tienes que dejar de hacer lo… Lo que haces, no puedes…"
2	18	Separadas por el tiempo	ENRIQUETA MAYOR	"¡¿Quién eres?!"
2	18	Separadas por el tiempo	ENRIQUETA	"Tienes que fiarte de mí… Te conozco, y sé por lo que estás pasando."
2	18	Separadas por el tiempo	ENRIQUETA MAYOR	"¿Qué sabes?"
2	18	Separadas por el tiempo	ENRIQUETA	"Sé que te buscan… Y que van a encontrarte. Te encarcelarán. Y nunca saldrás… Pero podemos cambiarlo, ahora lo sé. Sólo tienes que soltar a esa niña y venir conmigo… Por favor."
2	18	Separadas por el tiempo	PRINCESA DE ÉBOLI	"Cada vez reclutan agentes más jóvenes…"
2	18	Separadas por el tiempo	AMELIA	"Serás una ladrona de niños…"
2	18	Separadas por el tiempo	ENRIQUETA	"También haré cosas peores… Todo el mundo hablará de mí y pasaré a la Historia como una asesina sin escrúpulos. Soy… Seré… La Vampira del Raval."
2	18	Separadas por el tiempo	JULIÁN	"¿Por esa niña nos ha llamado tan urgentemente?"
2	18	Separadas por el tiempo	SALVADOR	"Esa niña se llama Enriqueta Martí. …Y es uno los criminales más abyectos de nuestra Historia. Y les juro que pese al apellido, no tiene nada que ver con mi familia."
2	18	Separadas por el tiempo	ALONSO	"¿Esa niña? Imposible."
2	18	Separadas por el tiempo	JULIÁN	"Sí… Resulta difícil de creer."
2	18	Separadas por el tiempo	ERNESTO	"Pues créanselo. Están ustedes ante la famosa Vampira del Raval. Según cuenta la Historia robó, comerció y asesinó a decenas de niños entre finales del XIX y principios del XX. Eso además de prostitución, proxenetismo e incluso brujería."
2	18	Separadas por el tiempo	JULIÁN	"Vaya currículum… ¿Y qué hace aquí, en el Ministerio?"
2	18	Separadas por el tiempo	SALVADOR	"Eso se lo explicará mejor Amelia."
2	18	Separadas por el tiempo	AMELIA	"Era mi criada. La despedí porque la pillé robando. Debió de seguirme después, sin que yo me diera cuenta."
2	18	Separadas por el tiempo	JULIÁN	"¿Te siguió hasta el Ministerio?"
2	18	Separadas por el tiempo	AMELIA	"La Enriqueta de 1881 descubrió las puertas del tiempo… Y también su destino: el de convertirse en una asesina. Y decidió evitarlo avisándose a sí misma en 1912 de que le iba a detener la policía."
2	18	Separadas por el tiempo	JULIÁN	"Como cuando Marty McFly avisa a Doc en Regreso al Futuro."
2	18	Separadas por el tiempo	ALONSO	"¿Otro extranjero? ¿No decía que ya habíamos acabado con Darrow?"
2	18	Separadas por el tiempo	SALVADOR	"Centrémonos en el caso, por favor."
2	18	Separadas por el tiempo	ERNESTO	"El Ministerio de 1912 nos ha confirmado que cuando la policía ha ido a detenerla a su casa, tal como cuenta la Historia, la Vampira había huido."
2	18	Separadas por el tiempo	JULIÁN	"¿Hay alguna pista de dónde encontrarla?"
2	18	Separadas por el tiempo	AMELIA	"No. Para evitar que la detuvieran, la Enriqueta joven trajo a la vieja al Ministerio… Y ha escapado por una de las puertas. No sabemos cuál."
2	18	Separadas por el tiempo	SALVADOR	"El resultado es que tenemos a una ladrona y asesina de niños viajando por el tiempo."
2	18	Separadas por el tiempo	ALONSO	"Pero ella está aquí… Si acabamos con ella ahora, evitaríamos todos los crímenes del futuro."
2	18	Separadas por el tiempo	SALVADOR	"¿Qué parte de la frase no se puede cambiar la Historia sigue sin entender, Alonso? No olviden esta cara. Es la mujer que tienen que encontrar. La Vampira del Raval."
2	18	Separadas por el tiempo	JULIÁN	"No parece la misma mujer."
2	18	Separadas por el tiempo	AMELIA	"Desgraciadamente, lo es."
2	18	Separadas por el tiempo	SALVADOR	"Hemos dado la alarma a todos los Ministerios, estamos analizando cada palmo de los pasillos del Ministerio…"
2	18	Separadas por el tiempo	AMELIA	"Creo que deberíamos inspeccionar su casa… A ver si encontramos algo…"
2	18	Separadas por el tiempo	SALVADOR	"Adelante."
2	18	Separadas por el tiempo	ERNESTO	"¿Qué hacemos con ella?"
2	18	Separadas por el tiempo	SALVADOR	"Enciérrela. E interróguela a fondo."
2	18	Separadas por el tiempo	IRENE	"Teresa Méndez… Te encontré."
2	18	Separadas por el tiempo	ALONSO	"Nos dirigimos a vuestra época y a vuestra ciudad. ¿No corremos el riesgo de encontrarnos con otra vos?"
2	18	Separadas por el tiempo	AMELIA	"No… No lo creo."
2	18	Separadas por el tiempo	JULIÁN	"Barcelona es enorme. Mucha casualidad sería."
2	18	Separadas por el tiempo	ALONSO	"No lo pretendo. Pero en 1604, un soldado de los tercios me reconoció veinte años después de verme por última vez. Toda precaución es poca."
2	18	Separadas por el tiempo	JULIÁN	"¿Cuándo fue eso?"
2	18	Separadas por el tiempo	ALONSO	"Cuando tuvimos que convencer a Cervantes de que escribiera el Quijote."
2	18	Separadas por el tiempo	JULIÁN	"No os habéis aburrido sin mí."
2	18	Separadas por el tiempo	ALONSO	"Incluso volvimos a coincidir con ese engolado de Lope."
2	18	Separadas por el tiempo	JULIÁN	"Qué calladito lo tenías."
2	18	Separadas por el tiempo	AMELIA	"Ya hablaremos de ello en otro momento."
2	18	Separadas por el tiempo	JULIÁN	"Tenéis que ponerme al día de todo lo que habéis hecho mientras yo no estaba."
2	18	Separadas por el tiempo	AMELIA	"¿Podemos entrar de una vez? Por favor."
2	18	Separadas por el tiempo	ALONSO	"Aquí dentro huele a maldad."
2	18	Separadas por el tiempo	JULIÁN	"Y a cerrado. Esto hace meses que no lo ventilan. Mejor ponte los guantes… Estamos en el lugar del crimen. Lo mismo el laboratorio puede encontrar pruebas de algo y atrapar a esa Vampira…"
2	18	Separadas por el tiempo	ALONSO	"Perdón… Antes no lo quise preguntar porque el jefe no estaba de buen humor… Pero… ¿alguien me quiere explicar qué quiere decir vampira?"
2	18	Separadas por el tiempo	AMELIA	"Según algunos folklores, los vampiros son criaturas que se alimentan de la esencia vital de otros seres vivos… Normalmente mediante su sangre."
2	18	Separadas por el tiempo	ALONSO	"Qué atrocidad, por dios."
2	18	Separadas por el tiempo	JULIÁN	"Y eso que no has visto las películas de Crepúsculo."
2	18	Separadas por el tiempo	AMELIA	"Eso es ficción. Esto, no. Por lo poco que me ha dado tiempo a leer, la Vampira vendía la sangre de los niños a los ricos enfermos de tuberculosis… Creían que eso les curaría."
2	18	Separadas por el tiempo	ALONSO	"¿Cómo puede una joven como la que hemos visto convertirse en semejante monstruo?"
2	18	Separadas por el tiempo	JULIÁN	"El ser humano tiende a empeorar casi siempre."
2	18	Separadas por el tiempo	AMELIA	"¿Esto de aquí es sangre?"
2	18	Separadas por el tiempo	ALONSO	"No. Demasiado brillante. Parece pintura."
2	18	Separadas por el tiempo	AMELIA	"Pues no parece de brocha o pincel."
2	18	Separadas por el tiempo	JULIÁN	"Esto se ha pintado con spray. Spray de grafiti, vaya."
2	18	Separadas por el tiempo	ALONSO	"¿Grafito? ¿Cómo un lápiz?"
2	18	Separadas por el tiempo	JULIÁN	"Grafiti. En mi época, hay gente que se dedica a pintar las paredes de las calles con sprays, a modo de reivindicación, o como obras de arte urbanas. O por tocar los huevos, vaya."
2	18	Separadas por el tiempo	AMELIA	"Los romanos hacían algo parecido para quejarse de sus políticos."
2	18	Separadas por el tiempo	JULIÁN	"Tan modernos que nos creemos a veces, y mira."
2	18	Separadas por el tiempo	ALONSO	"Desde luego, vuestra criada aprendió rápido del futuro. Mirad. Hay más de ese grafito. Y va hacia la calle… Vamos."
2	18	Separadas por el tiempo	AMELIA	"No hace falta. Sé donde va. Hacia la puerta del Ministerio por la que hemos venido. La que tomo todos los días desde mi época. ¿Cómo he podido ser tan torpe? La vampira está actuando ya en el futuro… Y por mi culpa."
2	18	Separadas por el tiempo	JULIÁN	"No te tortures. Todos cometemos fallos. Yo sé de eso. Soy el campeón mundial de tropezar siempre con la misma piedra."
2	18	Separadas por el tiempo	TERESA	"¿Un reportaje sobre nosotras? Hay una periodista que ya lo está escribiendo… En realidad es como si fuera una de las nuestras."
2	18	Separadas por el tiempo	IRENE	"¿Josefina Carabias?"
2	18	Separadas por el tiempo	TERESA	"¿La conoce?"
2	18	Separadas por el tiempo	IRENE	"Sí. Una gran periodista y una gran mujer. Mi reportaje no será tan bueno como el suyo, pero cuanto más se hable de ustedes, las Sinsombrero, más posibilidades hay de que todos sepan de su valía."
2	18	Separadas por el tiempo	TERESA	"La valía de una mujer se aprecia poco en estos tiempos."
2	18	Separadas por el tiempo	IRENE	"Estoy segura de que eso cambiará… ¿Acepta que la entreviste?"
2	18	Separadas por el tiempo	TERESA	"Por supuesto."
2	18	Separadas por el tiempo	IRENE	"Entonces, la invito a tomar un café… Ya va haciendo frío."
2	18	Separadas por el tiempo	TERESA	"Encantada."
2	18	Separadas por el tiempo	JULIA	"No… Otra vez no… Otra…"
2	18	Separadas por el tiempo	TERESA	"…vez no…"
2	18	Separadas por el tiempo	IRENE	"¿Le ocurre algo?"
2	18	Separadas por el tiempo	TERESA	"Creo que en vez de café, me tomaré una manzanilla."
2	18	Separadas por el tiempo	IRENE	"Ya tengo el ADN de las dos. Lo mandaré inmediatamente al laboratorio."
2	18	Separadas por el tiempo	SALVADOR	"Hay algo que no entiendo… Según dice usted, esta mujer no es ninguna de las conocidas de las Sinsombrero."
2	18	Separadas por el tiempo	IRENE	"Tan olvidadas han sido que hasta alguna de ellas ni sabíamos que existía. La foto de la exposición no la había visto nunca, de hecho."
2	18	Separadas por el tiempo	SALVADOR	"¿No es posible que Teresa y su doble sean la misma?"
2	18	Separadas por el tiempo	IRENE	"Ninguna de las dos miente… A no ser que sean actrices estupendas. Lo que sí sé es que son idénticas… Hasta tienen los mismos mareos."
2	18	Separadas por el tiempo	SALVADOR	"Bien. Esperemos a ver qué dice el laboratorio de las pruebas de ADN, mientras tanto dejamos aparcado el caso. Todas nuestras fuerzas deben centrarse en encontrar a la Vampira."
2	18	Separadas por el tiempo	IRENE	"Entendido. Es Julia Lozano, la profesora."
2	18	Separadas por el tiempo	SALVADOR	"Cójalo."
2	18	Separadas por el tiempo	IRENE	"Dime, Julia."
2	18	Separadas por el tiempo	JULIA	"Necesito hablar contigo… No lo soporto más… No lo soporto."
2	18	Separadas por el tiempo	IRENE	"Dice que necesita verme…"
2	18	Separadas por el tiempo	JULIA	"¿Estás ahí, Irene?"
2	18	Separadas por el tiempo	IRENE	"Sí, estoy aquí… Es que me pillas en el trabajo… Espera un momento. Dos horas. Solo dos horas. Ya estoy… Dime donde nos vemos…"
2	18	Separadas por el tiempo	ENRIQUETA	"¿Otra vez? Pero si ya se lo he dicho todo…"
2	18	Separadas por el tiempo	ERNESTO	"Pues me lo cuenta otra vez."
2	18	Separadas por el tiempo	ENRIQUETA	"¿Sabe usted que casi muero cuando mi madre me trajo al mundo?"
2	18	Separadas por el tiempo	ERNESTO	"No. No lo sabía."
2	18	Separadas por el tiempo	ENRIQUETA	"Ojalá hubiera muerto ese día. No habría sufrido tanto… Ojalá hubiera muerto, como lo hará el hijo que traeré al mundo."
2	18	Separadas por el tiempo	ERNESTO	"Veo que se ha aprendido bien todo su futuro."
2	18	Separadas por el tiempo	ENRIQUETA	"Así es. Y se lo voy a contar."
2	18	Separadas por el tiempo	ERNESTO	"¿Para qué?"
2	18	Separadas por el tiempo	ENRIQUETA	"Para que le duela. Mi hijo morirá de hambre, porque seré tan pobre y estaré tan famélica que de mis pechos no manará leche. Muchos de los que escribirán de mí dirán que ahí será cuando me volveré loca. ¿Tiene usted hijos?"
2	18	Separadas por el tiempo	ERNESTO	"Sí."
2	18	Separadas por el tiempo	ENRIQUETA	"Pues cuídelos. Cuando salga usted de aquí, rezaré para no pase por lo que pasaré yo. Mire, señor… Puede interrogarme cien días enteros con sus noches y no le contaré nada más porque no sé nada más."
2	18	Separadas por el tiempo	ERNESTO	"¿Por qué nos iba a ayudar a nosotros en vez de a la Vampira? Déjese de tonterías. Ella y usted son la misma persona."
2	18	Separadas por el tiempo	ENRIQUETA	"¡Todavía no! ¿me escucha? ¡¡¡Todavía no soy ese monstruo!!! Sólo quería convencer a Enriqueta de que se detuviera. De que aún podía salvarse. Pensé que si la obligaba a recordar quién era antes de convertirse en semejante monstruo, quizás… Quizás yo tampoco me convertiría en él."
2	18	Separadas por el tiempo	ENRIQUETA MAYOR	"Ven conmigo bonito… Te trataré como a un rey… Te daré de comer y una cama donde dormir… Pero tienes que ser un niño bueno y obediente…"
2	18	Separadas por el tiempo	NIÑO	"¿Y me darás más juguetes?"
2	18	Separadas por el tiempo	ENRIQUETA MAYOR	"Los que quieras."
2	18	Separadas por el tiempo	JULIA	"Es curioso. Ver a alguien igual que yo en esa foto con ellas es como si se hubiera cumplido un sueño… Pero solo tengo pesadillas…"
2	18	Separadas por el tiempo	IRENE	"Puede ser un recuerdo que tengas por ahí muy escondido. Hay incluso teorías que hablan de vidas pasadas."
2	18	Separadas por el tiempo	JULIA	"¿Tú crees que eso es posible? Te lo digo porque hay muchas cosas de mi pasado que desconozco. Mis padres me adoptaron cuando era muy pequeña… …Así que no sé nada de mi familia biológica."
2	18	Separadas por el tiempo	IRENE	"¿Nunca has ido a un psicólogo?"
2	18	Separadas por el tiempo	JULIA	"Sí. Pero no ha servido para nada…"
2	18	Separadas por el tiempo	IRENE	"¿Y a una sesión de hipnosis?"
2	18	Separadas por el tiempo	JULIA	"¿Eso funciona?"
2	18	Separadas por el tiempo	IRENE	"Por probar no se pierde nada."
2	18	Separadas por el tiempo	JULIÁN	"Esto es todo. Pero mucho me temo que no sea suficiente."
2	18	Separadas por el tiempo	ERNESTO	"El interrogatorio tampoco ha servido para nada. Enriqueta jura y perjura que no vio la puerta por la que huyó la Vampira…"
2	18	Separadas por el tiempo	SALVADOR	"No tenemos nada señores. Y el tiempo pasa. Recabe información de otros Ministerios."
2	18	Separadas por el tiempo	ERNESTO	"Ya lo he hecho. He pedido informes de si se han producido crímenes similares a los de la Vampira en otras épocas."
2	18	Separadas por el tiempo	AMELIA	"Sería terrible… Y todo por culpa mía."
2	18	Separadas por el tiempo	SALVADOR	"El ser humano no se mide por las veces que tropieza, señorita Folch. Se mide por las veces que logra levantarse. Siempre le perdonaré un error. Lo que nunca le perdonaré es que se venga abajo: la necesitamos. No salgan del Ministerio."
2	18	Separadas por el tiempo	ERNESTO	"¿Puedo hacerle una pregunta?"
2	18	Separadas por el tiempo	JULIÁN	"Claro."
2	18	Separadas por el tiempo	ERNESTO	"¿Le suena de algo Nexus 6?"
2	18	Separadas por el tiempo	JULIÁN	"Son los robots humanoides de Blade Runner… ¿No la ha visto?"
2	18	Separadas por el tiempo	ERNESTO	"No. ¿Humanoides?"
2	18	Separadas por el tiempo	JULIÁN	"Son unos robots tan humanos que no se distinguen de los hombres. ¿No toma algo con nosotros?"
2	18	Separadas por el tiempo	ERNESTO	"Lo siento…  Tengo algo importante que hacer."
2	18	Separadas por el tiempo	ENRIQUETA	"¿Tiene usted hijos?"
2	18	Separadas por el tiempo	ERNESTO	"Sí."
2	18	Separadas por el tiempo	ENRIQUETA	"Pues cuídelos."
2	18	Separadas por el tiempo	JAVIER	"¿Sí? ¿Sí? ¿Quién es? Oye, ya es la décima vez que me llamáis de este numero y no decís nada. No sé si hay alguien ahí, pero una cosa os digo… No voy a cambiar el ADSL, así que dejad de llamar de una puñetera vez."
2	18	Separadas por el tiempo	ALONSO	"Amelia… ¿Cuántas veces os tengo que decir…"
2	18	Separadas por el tiempo	JULIÁN	"Te tengo que decir… Te tengo que decir…"
2	18	Separadas por el tiempo	ALONSO	"¡Por los clavos de Cristo! ¡Nunca me acostumbraré!"
2	18	Separadas por el tiempo	AMELIA	"¡Dejaros de sandeces! ¿Qué me quieres decir, Alonso? ¿Qué coma porque es necesario coger fuerzas para la siguiente misión?"
2	18	Separadas por el tiempo	ALONSO	"Así es."
