Season,Episode,Character,Line
2,6,GROMEK,"Un honor, Gran Benito… Yo soy… Aunque no hace falta que me presente… Con tocarme la cabeza sabrá quien soy…"
2,6,PACINO,"Yo es que soy muy de repentes…"
2,6,ARGAMASILLA,"Demuéstrele lo que vale, Benito."
2,6,PACINO,"Está bien… Lo intentaré. Usted… se llama Gromek… Posee el gran circo Gromek. Encantado."
2,6,ARGAMASILLA,"Por favor, Benito… Eso ya se lo he dicho yo. Cuéntenos algo más."
2,6,PACINO,"Tal vez cuente cosas… Indiscretas…"
2,6,GROMEK,"No se preocupe… Se lo ruego."
2,6,PACINO,"Veo dos hijas… Anna… Y Rosaura… Como su madre… Pobrecita…"
2,6,GROMEK,"¿Mi hija?"
2,6,PACINO,"No… Su esposa. Murió. Bribón…"
2,6,GROMEK,"Amazing!"
2,6,PACINO,"Será mejor que lo deje."
2,6,ARGAMASILLA,"¿Qué has visto?"
2,6,PACINO,"Un secreto. Y yo respeto siempre los secretos."
2,6,SUSANA,"Por hoy he terminado… Te recojo donde siempre en diez minutos…"
2,6,IRENE,"Qué ganas tengo de acabar con este paripé… Ya no tenemos edad…"
2,6,ERNESTO,"¿Me ha llamado?"
2,6,SUSANA,"Sí. Le dije que me reportara sobre la situación de la patrulla y Argamasilla. Todavía estoy esperando…"
2,6,ERNESTO,"No hay novedad. Están fuera de territorio español, allí no funcionan nuestros teléfonos. Sólo pueden comunicarse directamente con el Ministerio de 1924."
2,6,SUSANA,"Pues llame al Ministerio del 24 y diga que contacten con ellos. Tenemos que saber qué pasa."
2,6,ERNESTO,"Si hubiera surgido algún problema ya nos lo habrían dicho."
2,6,SUSANA,"Pues entonces escríbame un informe de que no hay novedad. Todo debe constar por escrito."
2,6,ERNESTO,"Con todo el respeto, ¿le puedo hacer una pregunta? ¿Le da tiempo a leer todos los informes que nos obliga a redactar? Porque El Quijote a su lado debe parecer un pequeño misal."
2,6,SUSANA,"Déjeme darle un consejo, Ernesto: puede que no le guste tenerme como jefa, pero intente que no se le note. Al menos finja."
2,6,ERNESTO,"De acuerdo."
2,6,SUSANA,"¿Lo ve? No es tan difícil. Debería darme un voto de confianza, Ernesto. Será mejor para todos."
2,6,ERNESTO,"¿Algo más?"
2,6,SUSANA,"No. Puede retirarse."
2,6,PACINO,"¿Trabajar para un gobierno extranjero? No, gracias. Prefiero seguir a mi aire. Mejor cabeza de ratón que cola de león."
2,6,ARGAMASILLA,"Seremos cabeza de león si usted quiere. Tengo un secreto que puede cambiar la Historia del Mundo."
2,6,PACINO,"Hombre, si el secreto es que ve a través de las ropas, los objetos, secreto, secreto no es… que ha venido hasta Nueva York a que lo vea todo el mundo."
2,6,ARGAMASILLA,"Ése no es el secreto."
2,6,PACINO,"¿Y cuál es? Bueno, que si no quiere, no hace falta que me lo diga, eh."
2,6,ARGAMASILLA,"Y no se lo voy a decir. ¿Para qué voy a gastar saliva si puede usted saberlo tocándome la cabeza?"
2,6,PACINO,"¿Puedo?"
2,6,ARGAMASILLA,"Venga, que hay confianza…"
2,6,PACINO,"¡No es posible! España tiene un Ministerio en el que se puede viajar por la Historia?"
2,6,ARGAMASILLA,"Es usted fabuloso."
2,6,PACINO,"Y… ¿a quién le va a contar un secreto tan increíble?"
2,6,ARGAMASILLA,"Al gobierno americano…"
2,6,PACINO,"¿A los americanos?"
2,6,ARGAMASILLA,"El mundo está cambiando, Benito. Europa se desangra. Y España vive todavía de las glorias del pasado. Sin los Estados Unidos no habría acabado la gran guerra… Con nuestros poderes y la posibilidad de viajar por el tiempo podríamos cambiar la Historia. ¿Se imagina que la democracia existiera en el mundo desde la Edad Media?"
2,6,PACINO,"Con lo que me costó aprender la lista de los reyes godos, no me venga ahora a cambiarlos… La verdad… es que no sé qué decir."
2,6,ARGAMASILLA,"Consúltelo con la almohada. Pero tranquilo, no quiero obligarle a nada. Si lucho por la libertad no voy a coartar la suya. ¿Vamos al hotel? Mañana será un gran día."
2,6,TRACY,"Watch out, mate!"
2,6,PACINO,"Hostias… Si es Clark Gable."
2,6,ARGAMASILLA,"¿Y ése quién es?"
2,6,PACINO,"Es… Será un gran actor… Lo que el viento se llevó. Anote este título."
2,6,ARGAMASILLA,"¿Y lo ha sabido solo con chocarse con él? Es usted impresionante…"
2,6,PACINO,"¿Abrir y cerrar?"
2,6,ARGAMASILLA,"Sí, abres y ya estás en otra época."
2,6,PACINO,"Pues me imaginaba que viajar por el tiempo era algo más complicado, la verdad."
2,6,ARGAMASILLA,"Dios mío… Es… es mi padre…"
2,6,PACINO,"Por detrás hay algo escrito… Mañana demuestre al mundo lo farsante que es. Si vence a Houdini, su padre morirá…"
2,6,ARGAMASILLA,"Van a matar a mi padre."
2,6,LOLA,"Creo que tu plan ha funcionado."
2,6,BENNET,"Sí. Pero si hubiéramos puesto una cabeza de caballo le habría impresionado más."
2,6,LOLA,"Tampoco hacía falta manchar todo de sangre."
2,6,PACINO,"Somos nosotros."
2,6,AMELIA,"Un momento, por favor. ¿Qué ocurre? ¿Amenazan a su padre de muerte?"
2,6,ARGAMASILLA,"Así es… No sé quién sería capaz de semejante barbaridad… ¿Qué puedo hacer?"
2,6,PACINO,"Llamar a su padre. Seguro que está bien…"
2,6,ARGAMASILLA,"Sí, será mejor que vaya a llamar a mi padre."
2,6,AMELIA,"¡Detenedle! ¡Tiene poderes!"
2,6,ARGAMASILLA,"Si me impiden salir de aquí montaré un escándalo…"
2,6,ALONSO,"No lo hará."
2,6,PACINO,"¿Como estás segura de que tiene poderes?"
2,6,AMELIA,"Le ha cambiado la cara al ver mi bolso. Por esto. En 1924 no había libros como éste que hablaran de Houdini en castellano."
2,6,ALONSO,"Nadie ve a través de las cosas. Sólo Dios puede hacerlo."
2,6,PACINO,"En cuanto se despierte, saldremos de dudas."
2,6,ARGAMASILLA,"¿Quiénes sois?"
2,6,AMELIA,"Somos funcionarios del Ministerio del Tiempo. Del año 2016. El principal y último ministerio."
2,6,ARGAMASILLA,"Tiene un bonito lunar en el pecho izquierdo… No importa lo que os cubráis… Usted tiene una cicatriz en el costado derecho. ¿Una puñalada? Por cierto, va usted bien servido."
2,6,PACINO,"Deje de impresionarnos con sus poderes."
2,6,ARGAMASILLA,"Es usted un actor estupendo, ¿sabe? Creí que era mi amigo. Al venir del futuro te documentaste sobre todos con los que te podías encontrar."
2,6,PACINO,"Soy policía de carrera. Es mi obligación."
2,6,AMELIA,"Vayamos al grano, señores. Nosotros no estamos detrás de lo de su padre. De hecho hemos avisado al Ministerio de 1924: su padre está en lugar seguro."
2,6,ARGAMASILLA,"Entonces, ¿quién quiere matarlo?"
2,6,AMELIA,"No tengo pruebas, pero creo que sé quiénes son."
2,6,PACINO,"Darrow."
2,6,AMELIA,"Exacto. Si Hoover sabe del Ministerio se les arruinará el negocio."
2,6,ARGAMASILLA,"¿De qué están ustedes hablando?"
2,6,ALONSO,"Hay una empresa privada que organiza viajes por el tiempo. Nos hemos enfrentado a ellos varias veces."
2,6,ARGAMASILLA,"¿Y son norteamericanos?"
2,6,PACINO,"¿Qué pasa? ¿Que los yanquis no pueden hacer nada malo? Que el cine, Frank Sinatra y Stevie Wonder están de puta madre, pero también tienen sus cosillas… Para que lo sepas: los EEUU volvieron a salvar Europa en una segunda guerra mundial. A cambio inventaron la bomba atómica y la lanzaron en Japón. Miles de muertos y enfermos de radiación de por vida…"
2,6,ARGAMASILLA,"No es verdad."
2,6,AMELIA,"Y ese Hoover al que le va a contar el secreto del ministerio, perseguirá a la raza negra, a quienes defenderán los derechos civiles… A quienes no piensan como él."
2,6,PACINO,"Pon en sus manos el Ministerio del Tiempo y olvídate de tus sueños de libertad y democracia. Todo país tiene sus cloacas, amigo."
2,6,ARGAMASILLA,"Quiero comprobar todo eso."
2,6,ALONSO,"Cuando volvamos al Ministerio. Ahora tenemos que saber que guardaréis el secreto… Y que mañana no demostraréis vuestros poderes."
2,6,HOUDINI,"I welcome to this demonstration to representatives of the main newspapers of the city. I am going to put these five feathers inside five of those ten wood boxes. One per box. Mister Argamasilla will be blindfolded and he will have to point out which boxes contain a feather."
2,6,AMELIA,"Dice que va a colocar cinco plumas en cinco de las diez cajas… Argamasilla debe adivinar las cinco en las que están las plumas. Debe adivinar la primera."
2,6,ALONSO,"Bien hecho."
2,6,HOUDINI,"This is your last chance to guess, Mr. Argamasilla."
2,6,AMELIA,"¡Que la adivine por Dios!"
2,6,ALONSO,"¿No se trataba de lo contrario?"
2,6,PACINO,"Se trataba de fingir que tenía poderes. Y si no acierta ninguna parecerá que lo está haciendo aposta."
2,6,AMELIA,"Es tan difícil acertarlas todas como fallarlas todas. Es una elección a cara o cruz. Cualquiera de nosotros, por estadística, adivinaría al menos la mitad de las cajas."
2,6,ALONSO,"No entendí nada… ¿Qué sucede?"
2,6,AMELIA,"Creo que no se han acabado nuestros problemas."
2,6,BENNET,"Pues yo creo que sí. No ha acertado ni una."
2,6,LOLA,"Tendrá poderes. Pero es un niño."
2,6,BENNET,"¿Qué quieres decir?"
2,6,LOLA,"Es tan difícil acertar todas como no acertar ninguna, ¿no te das cuenta? Le hemos puesto tan nervioso que no ha sabido controlarse."
2,6,BENNET,"Tonterías."
2,6,LOLA,"Alguien entra en la habitación de Argamasilla."
2,6,ARGAMASILLA,"No lo entiendo… Houdini me ha felicitado… Quieren seguir contando conmigo…"
2,6,PACINO,"¿Qué te ha dicho Houdini?"
2,6,ARGAMASILLA,"Que estaba encantado de conocer al hombre de los rayos X en los ojos."
2,6,PACINO,"Tiene cojones la cosa. Podías haber acertado alguna, Joaquín."
2,6,ARGAMASILLA,"De verdad que lo siento. Pero es que… Es que nunca había tenido que asumir en mi vida una responsabilidad tan grande."
2,6,AMELIA,"Déjale en paz, Pacino. Bastantes cosas ha vivido en un día. Está nervioso. Y lo entiendo."
2,6,ARGAMASILLA,"Gracias. Encima quieren hacer una pequeña fiesta esta noche… Para celebrarlo. …Para celebrarlo."
2,6,BENNET,"Esa fiesta es nuestra oportunidad."
2,6,ARGAMASILLA,"¿Y ahora qué hacemos?"
2,6,PACINO,"Salir echando leches…"
2,6,AMELIA,"Imposible. Gromek habrá avisado a Hoover. Tendrá hombres vigilando."
2,6,ARGAMASILLA,"Es el fin…"
2,6,ALONSO,"No tenemos escapatoria…"
2,6,AMELIA,"Tenemos una… Houdini."
2,6,ARGAMASILLA,"¿Cómo piensa convencerle?"
2,6,AMELIA,"Ofreciéndole lo que más desea en este mundo… Enviaré un telegrama al ministerio del 24 para informar de nuestra situación. Vosotros quedaros aquí."
2,6,LOLA,"Chica lista. Hola, Amelia. No te vuelvas… Van a matar a Argamasilla esta noche… No hay tiempo que perder… Sígueme."
2,6,AMELIA,"A ver si lo entiendo. Ahora trabajas para Darrow, pero no quieres que tu nueva empresa mate a Argamasilla."
2,6,LOLA,"Exacto.  No quiero que muera un inocente. Tengo mi ética. A mi manera, pero la tengo."
2,6,AMELIA,"¿Cómo sé que no me estás engañando?"
2,6,LOLA,"Hija, a veces me recuerdas a mí cuando era joven. Pero cuando haces preguntas tan tontas, me decepcionas profundamente."
2,6,AMELIA,"¿Qué yo te decepciono? ¡Cada vez que te he visto no has hecho más engañarme!"
2,6,LOLA,"Con lo de Dalí no te engañé. Yo no era culpable y me enviaron de por vida al castillo del siglo XI."
2,6,AMELIA,"¿Cómo has logrado escapar de allí? ¿Cómo es que el Ministerio no nos lo ha comunicado?"
2,6,LOLA,"Porque me ayudó a escapar Susana Torres."
2,6,AMELIA,"No te creo."
2,6,LOLA,"Susana Torres colabora con Darrow. Ella dio orden a Irene de liberarme y me puso en contacto con ellos."
2,6,AMELIA,"¿Irene está implicada?"
2,6,LOLA,"Con Darrow, no sé… Con Susana, sí. Fue su espía para derrocar a Salvador. ¿Sigue Ernesto en el Ministerio?"
2,6,AMELIA,"Sí."
2,6,LOLA,"Envíale el telegrama a él diciéndole lo que te acabo de contar. Él sabrá lo que hacer. Y cuidado esta noche. Bennet es peligroso. Desde luego, no has tenido ni el detalle de decirme lo guapa que estoy de rubia."
2,6,ERNESTO,"¿A qué tanto misterio, Angustias? ¿Qué quiere contarme."
2,6,ANGUSTIAS,"Ha llegado un telegrama del Ministerio de 1924. Es de Amelia. Y es para usted. Me han dicho que se lo diera en secreto. ¿Es grave?"
2,6,ERNESTO,"Mucho."
2,6,IRENE,"Ernesto, tengo que hablar contigo. Es urgente."
2,6,ERNESTO,"Vaya… Yo también quería hablar contigo."
2,6,IRENE,"Vamos donde nadie pueda vernos. Te juro que jamás he tenido nada que ver con Darrow."
2,6,ERNESTO,"¿Y no sabías que Susana trabajaba con ellos?"
2,6,IRENE,"Es lo que te quería decir. Anoche estaba en la cama. No podía dormir…"
2,6,ERNESTO,"¿Miraste su teléfono?"
2,6,IRENE,"Creía que lo que te iba a sorprender es que me acostara con ella."
2,6,ERNESTO,"Por favor, Irene… Que esas cosas se notan. Por cómo te mira… Por cómo te habla… Por cómo puso en peligro todo el Ministerio por salvarte."
2,6,IRENE,"Menos ironías."
2,6,ERNESTO,"¿Por qué sospechaste de ella?"
2,6,IRENE,"Su nivel de vida. Los regalos que me hacía. El sueldo de subsecretaria no da para eso."
2,6,ERNESTO,"¿Cómo entraste en su teléfono?"
2,6,IRENE,"¿Por qué me preguntas eso?"
2,6,ERNESTO,"En todas las series que veo, cualquiera coge el teléfono de otro y entra como si se supiera la clave. No lo soporto."
2,6,IRENE,"Yo sé la clave de Susana. Es la fecha de nuestra primera vez."
2,6,ERNESTO,"Debe ser muy duro para ti…"
2,6,IRENE,"Eso ya es lo de menos: hay que intervenir. Y de inmediato."
2,6,SALVADOR,"Así que ahora necesita mi ayuda…"
2,6,IRENE,"No me haga esto más difícil, por favor."
2,6,SALVADOR,"Si cree que no voy a disfrutar de este momento, es que no me conoce…"
2,6,IRENE,"Lo siento."
2,6,SALVADOR,"No suena muy convincente…"
2,6,IRENE,"Podemos estar así toda la tarde pero sus ironías no van a conseguir que me sienta peor de lo que ya estoy."
2,6,ERNESTO,"Me gustaría recordar que tengo un operativo abierto. Y necesito ir al baño urgentemente. ¿Podríamos saltarnos lo personal?"
2,6,SALVADOR,"Usted siempre tan pragmático, Ernesto. Bien… El problema es que no tenemos pruebas de todo lo que me dicen… Y nuestra testigo es Lola, que es una fugada de nuestra cárcel. Por cierto, Irene, con su ayuda."
2,6,IRENE,"Asumiré lo que haga falta. Y respecto a las pruebas, no será la primera vez que no las tenemos, pero se acaban encontrando."
2,6,SALVADOR,"Eso mismo estaba pensando yo. Creo que nos tendrán que echar una mano nuestros compañeros del 1924."
2,6,ERNESTO,"Yo me encargo."
2,6,ALONSO,"Tranquilo. Nadie os hará nada."
2,6,ARGAMASILLA,"Es usted muy optimista. Si pudiera ver lo que estoy viendo yo."
2,6,PACINO,"¿Qué ve?"
2,6,ARGAMASILLA,"Menos los camareros, todos llevan pistola…"
2,6,AMELIA,"Voy a hablar con Houdini."
2,6,ARGAMASILLA,"Pero está con Gromek."
2,6,AMELIA,"Tranquilo. Estad atentos."
2,6,ALONSO,"Descuidad. Será mejor separarnos. Así controlaremos mejor toda la sala."
2,6,AMELIA,"Mr. Houdini… Could I have a word with you?"
2,6,HOUDINI,"Yes… Of course. Please, go ahead."
2,6,AMELIA,"Rosabelle… Believe!"
2,6,HOUDINI,"How do you know…? It is a secret between me and my wife."
2,6,AMELIA,"In the same way that I get to see his mother again. Volvemos a Pacino y a Argamasilla, que ven como hablan Houdini y Amelia."
2,6,ARGAMASILLA,"¿Se ha dado cuenta? Houdini se ha puesto pálido."
2,6,PACINO,"Sí… ¿Qué le habrá dicho?"
2,6,ALONSO,"¿Qué ha sido eso, por Dios?"
2,6,PACINO,"Su puerta del tiempo. ¡¿Dónde cojones está Lope?! No bebas…"
2,6,ALONSO,"¿Pasa algo?"
2,6,PACINO,"Disimula. El camarero."
2,6,ARGAMASILLA,"Ese camarero sí lleva pistola."
2,6,PACINO,"Disimulad. Los dos."
2,6,ALONSO,"Hace gestos de que vayamos…"
2,6,PACINO,"Pues vamos… Pero despacito…"
2,6,ALONSO,"No tenemos escapatoria…"
2,6,AMELIA,"Tenemos una… Houdini."
2,6,ARGAMASILLA,"¿Cómo piensa convencerle?"
2,6,AMELIA,"Ofreciéndole lo que más desea en este mundo…"
2,6,ALONSO,"Un momento, un momento… Esto ya lo he vivido antes…"
2,6,AMELIA,"Sí… Es un déja vu…"
2,6,PACINO,"Yo más bien diría que es un yaloví."
2,6,ALONSO,"No sé qué diantres queréis decir, pero hemos viajado en el tiempo unas horas atrás… Y sin necesidad de puerta."
2,6,HOUDINI,"Let’s go. There’s no time to lose."
2,6,ALONSO,"¿Pero cómo diantres lo ha hecho?"
2,6,SUSANA,"¡No le tengo dicho que llame antes de entrar!"
2,6,ANGUSTIAS,"Es que es urgente… Un aviso del Ministerio de 1924…"
2,6,SUSANA,"¿Qué sucede?"
2,6,ANGUSTIAS,"Al parecer los yanquis han interceptado a Argamasilla antes de zarpar… Amelia no sabe qué hacer… La patrulla espera instrucciones."
2,6,SUSANA,"Está bien, yo me ocupo. Déjeme sola. Argamasilla ha sido capturado por el Gobierno norteamericano…"
2,6,FERGUSON,"¿De qué habla? Me acaban de informar que todo está bien… Sus hombres están ahora mismo cruzando el Atlántico…"
2,6,SUSANA,"Mierda…"
2,6,ERNESTO,"Creo que ha llegado el momento en que no lea más informes, Susana."
2,6,SUSANA,"No consiento que me hable usted así. Soy su jefa."
2,6,IRENE,"Por poco tiempo. Todo está grabado."
2,6,SUSANA,"Nunca habría esperado esto de ti. Yo te he ayudado. He creído en ti… Te salvé la vida."
2,6,IRENE,"Sí. Y en la cama eres muy buena. Pero tienes un defecto. Eres una traidora. ¿Cómo has podido aliarte con Darrow?"
2,6,SUSANA,"No lo entiendes, Irene… Darrow no es el enemigo. Es un aliado. Un socio capitalista para mejorar las cosas. El Ministerio no sería la primera gran empresa de este país con capital extranjero."
2,6,ERNESTO,"Y de paso, se lleva usted sus comisiones."
2,6,SUSANA,"Usted es un idealista, Ernesto. Si no me llevo yo la comisión, se la va a llevar otro."
2,6,IRENE,"¿Sabes la diferencia? Que a los otros no les hemos pillado. A ti sí."
2,6,ALONSO,"No me vuelvo a montar en un barco en mi vida."
2,6,PACINO,"Yo no me vuelvo a meter debajo de una cortina jamás."
2,6,ARGAMASILLA,"Y yo no sé qué hago en el 2016 pudiendo estar en mi tiempo."
2,6,PACINO,"Tú tienes que explicar por qué querías vender el secreto del Ministerio a unos extranjeros…"
2,6,ALONSO,"Aún no entiendo… Si Houdini nos hizo desaparecer llevándonos a unas horas antes de que pasara todo, ¿por qué no viaja al pasado para ver a su madre?"
